2022-23 Low Income Schools Percent Low Income,,,,
Private and Nonpublic Schools,,,,
,,,,
AUN,School Name,PNP County,District Name,Percent
226515302,Our Mother Consolation,Philadelphia,Philadelphia City SD,0.0
226515352,Our Mother of Sorrow School,Philadelphia,Philadelphia City SD,0.0
213365002,Our Mother Perpetual Help,Lancaster,Ephrata Area SD,39.9
300656550,Outside in School Inc,Westmoreland,Ligonier Valley SD,100.0
300516560,Overbrook Presby Church Preschool and Kindergarten,Philadelphia,Philadelphia City SD,14.3
300516590,Overbrook School for Blind,Philadelphia,Philadelphia City SD,44.8
229544802,Overcomers Christian Academy,Schuylkill,Tamaqua Area SD,0.0
213387682,Owl Creek School,Lebanon,Eastern Lebanon County SD,0.0
228034504,Owl Hollow Amish School,Indiana,Armstrong SD,0.0
300027200,Pace School,Allegheny,Pittsburgh SD,60.7
321130012,Packer Ridge Academy,Carbon,Lehighton Area SD,79.2
300175000,Paint and Play School,Clearfield,DuBois Area SD,0.0
216551253,Palace Creek Mennonite School,Snyder,Selinsgrove Area SD,0.0
205200001,Palmer Amish School,Crawford,Conneaut SD,0.0
213360040,Paradise Lane School,Lancaster,Pequea Valley SD,0.0
300371000,Parents Preschool Ellwood City,Lawrence,Ellwood City Area SD,0.0
213360043,Parkside Amish School,Lancaster,Solanco SD,0.0
212285403,Path Valley Christian School,Franklin,Fannett-Metal SD,0.0
300466670,Pathway School,Montgomery,Norristown Area SD,71.9
224156352,Peacedale Amish School,Chester,Oxford Area SD,0.0
210140000,Peach Lane Amish School,Centre,Penns Valley Area SD,0.0
213365552,Peach Lane School,Lancaster,Pequea Valley SD,0.0
222099202,Pen Ryn School,Bucks,Pennsbury SD,0.0
213360069,Pencroft School,Lancaster,Penn Manor SD,0.0
300104280,Penn Christian Academy of Butler County Inc,Butler,Knoch SD,23.2
300075750,Penn Mont Academy,Blair,Altoona Area SD,8.3
216551303,Penn View Christian Academy,Snyder,Midd-West SD,0.0
216550001,Penns Creek School,Snyder,Midd-West SD,0.0
213364235,Pennsy Ridge School,Lancaster,Solanco SD,0.0
300517000,Pennsylvania School for the Deaf,Philadelphia,Philadelphia City SD,61.4
213365652,Pennytown Mennonite School,Lancaster,Eastern Lancaster County SD,0.0
213365672,Pequea Christian School,Lancaster,Pequea Valley SD,0.0
213360022,Pequea Mennonite School,Lancaster,Eastern Lancaster County SD,0.0
223465502,Perkiomen School,Montgomery,Upper Perkiomen SD,49.9
215505103,Perry View Parochial School,Perry,West Perry SD,0.0
212010225,Pheasant Cottage Amish School,Adams,Littlestown Area SD,0.0
325230014,Phebe Anna Thorne Kindergarten,Delaware,Haverford Township SD,0.0
300466850,Phebe Anna Thorne School,Montgomery,Lower Merion SD,0.0
222095502,Philadelphia Christian Center Academy,Bucks,Bensalem Township SD,100.0
226510086,Philadelphia Classical School,Philadelphia,Philadelphia City SD,9.2
226510071,Philadelphia Free School,Philadelphia,Philadelphia City SD,89.4
223465712,Philadelphia Montgomery Christian Academy,Montgomery,Springfield Township SD,0.0
226515462,Philadelphia School,Philadelphia,Philadelphia City SD,29.0
226518471,Philly Agile Learning Community School,Philadelphia,Philadelphia City SD,7.1
213360028,Picadilly Ridge School,Lancaster,Solanco SD,0.0
213360048,Pieffer Hill Parochial School,Lancaster,Eastern Lancaster County SD,0.0
224150013,Pin Oak Amish School,Chester,Twin Valley SD,0.0
213367736,Pine Curve School,Lancaster,Octorara Area SD,0.0
214065502,Pine Forge Academy,Berks,Boyertown Area SD,1.6
228326005,Pine Grove Amish School,Indiana,Armstrong SD,0.0
213365702,Pine Grove Amish School,Lancaster,Conestoga Valley SD,0.0
211446396,Pine Grove Amish School,Mifflin,Mifflin County SD,0.0
209420216,Pine Grove Amish School,McKean,Port Allegany SD,0.0
210179626,Pine Grove School,Clearfield,Clearfield Area SD,0.0
229544649,Pine Haven Mennonite School,Schuylkill,Pine Grove Area SD,0.0
204436154,Pine Hollow School,Mercer,Lakeview SD,0.0
213365732,Pine Knob School,Lancaster,Pequea Valley SD,0.0
213383733,Pine Meadow Parochial School,Lebanon,Northern Lebanon SD,0.0
228326025,Pine Ridge Amish School,Indiana,Marion Center Area SD,0.0
205250005,Pine Ridge School,Warren,Warren County SD,0.0
206615004,Pine Valley Amish School,Crawford,Titusville Area SD,0.0
206331804,Pine Valley Parochial School,Jefferson,Punxsutawney Area SD,0.0
217414601,Pine Woods Nippenose Valley,Lycoming,Jersey Shore Area SD,0.0
208075305,Piney Creek Parochial School,Blair,Spring Cove SD,0.0
302026068,Pittsburgh ABA,Allegheny,Pittsburgh SD,0.0
202024645,Pittsburgh New Church School,Allegheny,Pittsburgh SD,25.9
202024675,Pittsburgh Urban Christian School,Allegheny,Wilkinsburg Borough SD,64.4
323460039,Play and Learn,Montgomery,Hatboro-Horsham SD,50.0
300466785,Play and Learn,Montgomery,Lower Merion SD,0.0
323460038,Play and Learn,Montgomery,Lower Merion SD,0.0
323460032,Play and Learn Centers,Montgomery,Abington SD,28.6
300462290,Play and Learn Centers,Montgomery,Hatboro-Horsham SD,0.0
300463310,Play and Learn Centers,Montgomery,Methacton SD,20.0
323460033,Play and Learn Centers,Montgomery,North Penn SD,46.2
300462300,Play and Learn Centers,Montgomery,Upper Dublin SD,0.0
300330001,Playhouse Childrens Center,Jefferson,Punxsutawney Area SD,0.0
303020074,PLEA School,Allegheny,Wilkinsburg Borough SD,65.6
213365782,Pleasant Grove School,Lancaster,Pequea Valley SD,0.0
212675603,Pleasant Hill Christian School,York,Spring Grove Area SD,0.0
213385253,Pleasant Hill Parochial School,Lebanon,Northern Lebanon SD,0.0
214065602,Pleasant Hills Mennonite School,Berks,Kutztown Area SD,0.0
209533706,Pleasant Hollow Amish School,Potter,Oswayo Valley SD,0.0
213365802,Pleasant Valley Mennonite School,Lancaster,Ephrata Area SD,0.0
205205554,Pleasant Valley School,Crawford,Conneaut SD,0.0
213360073,Pleasant Valley School,Lancaster,Eastern Lancaster County SD,0.0
228037849,Pleasant View,Armstrong,Armstrong SD,0.0
216496865,Pleasant View Parochial School,Northumberland,Warrior Run SD,0.0
204430000,Pleasant View School,Mercer,Lakeview SD,0.0
206320001,Pleasant View School,Indiana,Punxsutawney Area SD,0.0
222090010,Plumstead Christian School,Bucks,Central Bucks SD,3.5
222095552,Plumstead Christian School,Bucks,Central Bucks SD,3.4
223465702,Plymouth Meeting Friends School,Montgomery,Colonial SD,6.8
220456051,Pocono Adventist Christian School,Monroe,Stroudsburg Area SD,7.7
300514330,Politz Hebrew Academy,Philadelphia,Philadelphia City SD,89.3
213365882,Pond View,Lancaster,Solanco SD,0.0
223460602,Pope John Paul II High School,Montgomery,Spring-Ford Area SD,0.0
224151682,Pope John Paul II Regional Catholic Elementary School,Chester,Coatesville Area SD,0.0
211445603,Poplar Grove School,Mifflin,Mifflin County SD,0.0
204106004,Portersville Christian School,Butler,Slippery Rock Area SD,0.0
212280005,Portico River Brethren School,Franklin,Chambersburg Area SD,0.0
209535488,Potter County Christian School,Potter,Port Allegany SD,100.0
203021385,Praise Christian Academy,Allegheny,East Allegheny SD,0.0
223465802,Presentation BVM School,Montgomery,Cheltenham SD,0.0
302020059,Pressley Ridge Career Development Center,Allegheny,Pittsburgh SD,100.0
307650031,Pressley Ridge Day School Greensburg,Westmoreland,Greensburg Salem SD,100.0
300028220,Pressley Ridge Day School-Pittsburgh,Allegheny,Pittsburgh SD,100.0
308110012,Pressley Ridge Johnstown,Cambria,Richland SD,88.2
302020006,Pressley Ridge School for Autism,Allegheny,Pittsburgh SD,100.0
303020022,Pressley Ridge School for the Deaf Program,Allegheny,Pittsburgh SD,100.0
300657350,Prince of Peace Nursery School,Westmoreland,Greater Latrobe SD,0.0
300364050,Prospect Grove High School,Lancaster,Hempfield SD,100.0
212286339,Providence Christian Academy,Franklin,Chambersburg Area SD,56.3
203024685,Providence Heights Alpha Sch,Allegheny,North Allegheny SD,5.7
212285803,Providence School - Pidgeon Hill,Franklin,Waynesboro Area SD,0.0
300025390,Pumpkin Patch Preschool,Allegheny,Moon Area SD,0.0
228323722,Pumpkin Ridge,Indiana,Armstrong SD,0.0
210177501,Punkin Ridge School,Clearfield,Harmony Area SD,0.0
206336004,Punxsutawney Christian Sch -Ele Lvl,Jefferson,Punxsutawney Area SD,26.3
223469482,Quaker School At Horsham,Montgomery,Hatboro-Horsham SD,0.0
222095802,Quakertown Christian School,Bucks,Quakertown Community SD,26.9
215213603,Quarry Hill School,Cumberland,Shippensburg Area SD,0.0
210140008,Quarry Road School,Centre,Penns Valley Area SD,0.0
213367261,Quarryville Amish Parochial School,Lancaster,Solanco SD,0.0
226515392,Quba Institute of Arabic & Islamic Studies,Philadelphia,Philadelphia City SD,94.9
207657305,Queen of Angels Catholic School,Westmoreland,Norwin SD,17.2
223460019,Queen of Angels Regional Catholic School,Montgomery,Upper Moreland Township SD,0.0
300467631,R&R Perelman Jewish D S-Forman,Montgomery,Cheltenham SD,0.0
300467630,R&R Perelman Jewish D S-Stern,Montgomery,Lower Merion SD,0.0
325230994,Rabbit Hill Nursery School,Delaware,Springfield SD,0.0
215500000,Raccoon Valley Amish School,Perry,Greenwood SD,0.0
205250006,Railroad Amish School,Warren,Warren County SD,0.0
215220000,Rakers Mill School,Dauphin,Upper Dauphin Area SD,0.0
224155682,Rattle Snake Run School,Chester,Octorara Area SD,0.0
213365895,Rawlinsville School,Lancaster,Penn Manor SD,0.0
213386599,Reach Christian School,Lebanon,Eastern Lebanon County SD,0.0
214066202,Reading SDA Junior Academy,Berks,Reading SD,24.1
213365902,Reamstown Mennonite School,Lancaster,Cocalico SD,0.0
321399442,Red Door Early Learning Center,Lehigh,Southern Lehigh SD,0.0
213365922,Red Hill Parochial School,Lancaster,Eastern Lancaster County SD,0.0
212675703,Red Lion Christian School,York,Red Lion Area SD,0.0
326510160,Red Lion Elementary School,Philadelphia,Philadelphia City SD,37.0
206207784,Red Oak School,Crawford,Titusville Area SD,0.0
211340001,Red Rock School,Juniata,Juniata County SD,0.0
213365942,Red Well School,Lancaster,Pequea Valley SD,0.0
303020084,Redeemer Lutheran School-Oakmont,Allegheny,Riverview SD,0.0
203024715,Redeemer Lutheran School-Verona,Allegheny,Penn Hills SD,36.9
213365952,Refton School,Lancaster,Solanco SD,0.0
322095580,Refuge Child Care Academy,Bucks,Bristol Township SD,0.0
222095986,Regina Academy at St John the Baptist,Bucks,Palisades SD,23.4
223460008,Regina Angelorum Academy,Montgomery,Lower Merion SD,12.1
223460007,Regina Coeli Academy,Montgomery,Abington SD,0.0
224150016,Regina Luminis Academy,Chester,Tredyffrin-Easttown SD,0.0
213366002,Reidenbach Parochial School,Lancaster,Eastern Lancaster County SD,0.0
213385803,Reistville School,Lebanon,Eastern Lebanon County SD,0.0
206336209,Reitz Crossing Amish School,Jefferson,Brookville Area SD,0.0
213367202,Resurrection Catholic School,Lancaster,Lancaster SD,70.6
226515552,Resurrection Regional Catholic School,Philadelphia,Philadelphia City SD,0.0
326513292,Revolution School,Philadelphia,Philadelphia City SD,95.0
227046205,Rhema Christian School,Allegheny,Moon Area SD,10.4
300115000,Richland Academy,Cambria,Richland SD,0.0
216600000,Ridge View Parochial School,Union,Lewisburg Area SD,0.0
211346003,Ridgeside School,Juniata,Juniata County SD,0.0
216470000,Ridgeview Amish School,Montour,Warrior Run SD,0.0
225236402,Ridley Area YMCA Chld Corner K,Delaware,Ridley SD,15.8
215506407,Rippling Creek School,Perry,West Perry SD,0.0
212679221,River Echo Amish School,York,Red Lion Area SD,0.0
220451397,River of Life Christian Academy,Monroe,Pocono Mountain SD,100.0
216601753,River Valley Nature School,Union,Lewisburg Area SD,0.0
222092352,River Valley Waldorf School,Bucks,Palisades SD,6.1
213365062,River View Amish School,Lancaster,Penn Manor SD,0.0
216551703,Riverview Mennonite School,Snyder,Selinsgrove Area SD,0.0
300463010,Robert J Wilf Preschool & Kindergarten,Montgomery,Lower Merion SD,0.0
224155507,Robin Ridge School,Chester,Oxford Area SD,0.0
203024755,Robinson Township Christian School,Allegheny,Montour SD,33.3
206331158,Rock Dump School,Jefferson,Punxsutawney Area SD,0.0
211446003,Rock Haven Christian School,Mifflin,Mifflin County SD,0.0
215500008,Rock Hollow School,Perry,West Perry SD,0.0
224158647,Rock Woods Amish School,Chester,Oxford Area SD,0.0
307650013,Rocking Horse Preschool,Westmoreland,Hempfield Area SD,0.0
211343032,Rockland Sunbeams Amish School,Juniata,Juniata County SD,0.0
210145233,Rockville School,Centre,Penns Valley Area SD,0.0
213386003,Rocky Ledge School,Lebanon,Eastern Lebanon County SD,0.0
206336707,Rocky Ridge Amish School,Jefferson,Punxsutawney Area SD,0.0
228324353,Rocky Ridge Amish School,Indiana,Purchase Line SD,0.0
213360086,Rocky Springs School,Lancaster,Lampeter-Strasburg SD,0.0
215214083,Rocky View Parochial School,Cumberland,Big Spring SD,0.0
215220004,Rolling Acres School,Dauphin,Upper Dauphin Area SD,0.0
212675733,Rolling Ridge School,York,South Eastern SD,0.0
226515602,Roman Catholic High School,Philadelphia,Philadelphia City SD,0.0
206200125,Rometown Academy,Crawford,Titusville Area SD,0.0
225230005,Rose Tree Day School,Delaware,Rose Tree Media SD,0.0
228326255,Rose Valley School,Indiana,Marion Center Area SD,0.0
210177398,Ross Road School,Clearfield,Curwensville Area SD,0.0
205250004,Round Hill School,Warren,Warren County SD,0.0
210144148,Round Top Amish School,Centre,Penns Valley Area SD,0.0
226514088,Roxborough Christian School,Philadelphia,Philadelphia City SD,77.1
300157200,Royer-Greaves School for the Blind,Chester,Great Valley SD,0.0
205206004,Rundell Amish Parochial,Crawford,Conneaut SD,0.0
215214203,Running Pump Rd Parochial Sch,Cumberland,Big Spring SD,0.0
206168390,Rustling Maples,Clarion,Keystone SD,0.0
300028360,RYF Preschool,Allegheny,Pine-Richland SD,0.0
213366562,Rynear Road School,Lancaster,Solanco SD,0.0
223460902,Sacred Heart Academy Bryn Mawr,Delaware,Radnor Township SD,0.0
202024855,Sacred Heart Elementary School,Allegheny,Pittsburgh SD,31.0
213367002,Sacred Heart of Jesus School,Lancaster,Lancaster SD,24.8
211447003,Sacred Heart of Jesus School,Mifflin,Mifflin County SD,30.2
225237052,Sacred Heart School,Delaware,Haverford Township SD,0.0
214067002,Sacred Heart School,Berks,Wyomissing Area SD,24.8
211310000,Saddlers Run School,Huntingdon,Huntingdon Area SD,0.0
205255504,Saint Jude School,Erie,Millcreek Township SD,22.4
227047605,Saint Monica Catholic Academy,Beaver,Big Beaver Falls Area SD,0.0
206337004,Saints Cosmas & Damian School,Jefferson,Punxsutawney Area SD,37.5
226515695,Saints Tabernacle Day School,Philadelphia,Philadelphia City SD,100.0
213367022,Salem Amish School,Lancaster,Solanco SD,0.0
221397153,Salem Christian School,Lehigh,East Penn SD,0.0
213367027,Salisbury Heights School,Lancaster,Pequea Valley SD,0.0
215220009,Samuel School,Dauphin,Central Dauphin SD,45.8
204439314,Sandy Creek Amish School,Mercer,Lakeview SD,0.0
206339496,Sandy Hill Amish School,Jefferson,Punxsutawney Area SD,0.0
224157052,Sandy Hill School,Chester,Coatesville Area SD,0.0
210180003,Sandy Ridge School,Clinton,Keystone Central SD,0.0
305255856,Sarah A Reed Childrens Ctr - Hamilton,Erie,Erie City SD,100.0
206335945,Sawmill Road School,Jefferson,Punxsutawney Area SD,0.0
213362756,Scalpy Hollow School,Lancaster,Solanco SD,0.0
217410000,Scenic Mountain Parochial School,Lycoming,Montgomery Area SD,0.0
210170001,Scenic View School,Clearfield,DuBois Area SD,0.0
215220012,Scenic View School,Dauphin,Upper Dauphin Area SD,0.0
213381960,Schaefferstown Mennonite High School,Lebanon,Eastern Lebanon County SD,0.0
213367042,Scheaffers Mennnonite School,Lancaster,Conestoga Valley SD,0.0
225239202,School in Rose Valley,Delaware,Wallingford-Swarthmore SD,0.0
226500000,School of Faith in God,Philadelphia,Spring-Ford Area SD,0.0
222097102,School of Saint Jude,Bucks,Central Bucks SD,0.0
326518538,Schuylkill Center for Environmental Education,Philadelphia,Philadelphia City SD,0.0
216497553,Schwaben Creek School,Northumberland,Line Mountain SD,0.0
219357301,Scranton Hebrew Day School,Lackawanna,Scranton SD,71.4
219357401,Scranton Preparatory School,Lackawanna,Scranton SD,8.1
228320007,Seeds of Faith Christian Academy,Indiana,Marion Center Area SD,3.9
203025205,Serra Catholic High School,Allegheny,McKeesport Area SD,69.5
202025475,Serra Catholic HS,Allegheny,McKeesport Area SD,69.2
205206804,Seton Catholic School,Crawford,Crawford Central SD,15.2
307650037,Seton Hill Univ Child Dev Ctr,Westmoreland,Greensburg Salem SD,0.0
203024805,Seton Lasalle High School,Allegheny,Mt Lebanon SD,22.0
300518275,Settlement Music School,Philadelphia,Philadelphia City SD,0.0
215227103,Seven Sorrows BVM School,Dauphin,Middletown Area SD,49.3
203025225,Sewickley Academy,Allegheny,Quaker Valley SD,0.0
226515872,Shaare Shamayim-Beth Judah Kdg,Philadelphia,Philadelphia City SD,33.3
211347003,Shade Mountain Christian School,Juniata,Juniata County SD,0.0
211447073,Shady Acre School,Mifflin,Mifflin County SD,0.0
213360008,Shady Glade School,Lancaster,Pequea Valley SD,0.0
211447103,Shady Grove Amish School,Mifflin,Mifflin County SD,0.0
224157232,Shady Grove Amish School,Chester,Twin Valley SD,0.0
212286103,Shady Grove Mennonite School,Franklin,Greencastle-Antrim SD,0.0
216551833,Shady Grove Parochial School,Snyder,Selinsgrove Area SD,0.0
208070000,Shady Grove School,Blair,Spring Cove SD,0.0
224157272,Shady Lane Amish Parochial Sch,Chester,Oxford Area SD,0.0
228037154,Shady Lane Amish School,Indiana,Armstrong SD,0.0
210175404,Shady Lane Amish School,Clearfield,Harmony Area SD,0.0
215210003,Shady Lane Amish School,Cumberland,Shippensburg Area SD,0.0
205204875,Shady Lane School,Crawford,Corry Area SD,0.0
204434454,Shady Maple Amish Parochial,Mercer,Lakeview SD,0.0
204436205,Shady Maple School,Mercer,Wilmington Area SD,0.0
210141169,Shady Meadow School,Centre,Penns Valley Area SD,0.0
208078705,Shady Pond School,Blair,Tyrone Area SD,0.0
228037164,Shady Run Amish School,Indiana,Armstrong SD,0.0
203022675,Shady Side Academy Country Day School,Allegheny,Fox Chapel Area SD,3.7
203025245,Shady Side Academy Junior Sch,Allegheny,Pittsburgh SD,2.6
203025265,Shady Side Academy Middle Sch,Allegheny,Fox Chapel Area SD,4.7
203025255,Shady Side Academy Senior School,Allegheny,Fox Chapel Area SD,3.4
211441525,Shale Bank Amish School,Mifflin,Mifflin County SD,0.0
212286503,Shalom Christian Academy,Franklin,Chambersburg Area SD,0.0
213360039,Shalom Mennonite School,Lancaster,Eastern Lancaster County SD,0.0
228032228,Shannock Valley Amish School,Armstrong,Armstrong SD,0.0
229545509,Shenandoah Christian School,Schuylkill,Shenandoah Valley SD,0.0
204430003,Shenango Valley Faith Academy,Mercer,Sharpsville Area SD,77.8
204376804,Shepherd School,Lawrence,Wilmington Area SD,0.0
226510011,Shepherds Christian Academy,Philadelphia,Philadelphia City SD,100.0
215507003,Shermans View Amish School,Perry,West Perry SD,0.0
223469502,Shipley School,Montgomery,Lower Merion SD,0.0
223460390,Shipley School Lower Campus,Montgomery,Lower Merion SD,0.0
300097170,Shir Ami Bucks Co Jewish Cong,Bucks,Council Rock SD,0.0
206610003,Shirley Run Amish School,Crawford,Titusville Area SD,0.0
212672603,Shrewsbury Christian Academy,York,Southern York County SD,2.5
213367045,Sides Mill School,Lancaster,Lampeter-Strasburg SD,0.0
215229003,Silver Academy,Dauphin,Harrisburg City SD,25.7
213367158,Silver Hill School,Lancaster,Eastern Lancaster County SD,0.0
212670002,Singing Meadow Amish School,York,Red Lion Area SD,0.0
203020011,Sister Thea Bowman Catholic Academy,Allegheny,Wilkinsburg Borough SD,100.0
212677395,Slate Hollow Amish School,York,South Eastern SD,0.0
213367122,Slaymaker Hill School,Lancaster,Pequea Valley SD,0.0
300106250,Slippery Rock Univ/Sga Presch,Butler,Slippery Rock Area SD,0.0
322090011,Small Wonders at Temple Judea,Bucks,Central Bucks SD,0.0
213360064,Smiling Ridge School,Lancaster,Pequea Valley SD,0.0
212670013,Smith Hollow School,York,Red Lion Area SD,0.0
208053035,Snake Spring Valley Christian Academy,Bedford,Bedford Area SD,21.1
211440005,Soft Run School,Mifflin,Mifflin County SD,0.0
222097202,Solebury School,Bucks,New Hope-Solebury SD,0.0
322090026,Solebury UMC Childrens Learning Center,Bucks,New Hope-Solebury SD,0.0
208567375,Somerset Christian School,Somerset,Somerset Area SD,20.0
229548433,Songbird Hollow Amish School,Schuylkill,Tri-Valley SD,0.0
213367182,Sonlight River Brethren,Lancaster,Hempfield SD,0.0
225238972,Sonrise Christian Day School,Delaware,Chichester SD,0.0
226517319,Sophia Academy,Philadelphia,Philadelphia City SD,58.3
208058015,South Cove Parochial School,Bedford,Bedford Area SD,0.0
216605682,South Creek Amish School,Union,Warrior Run SD,0.0
203028051,South Hills Catholic Academy,Allegheny,Mt Lebanon SD,17.4
215216783,South Mountain Parochial Sch,Cumberland,Big Spring SD,0.0
215227783,South Mountain View Amish School,Dauphin,Upper Dauphin Area SD,0.0
215226793,Specktown Amish School,Dauphin,Upper Dauphin Area SD,0.0
213360072,Sporting Hill Christian School,Lancaster,Lancaster SD,0.0
213367082,Sporting Hill Mennonite School,Lancaster,Manheim Central SD,0.0
213369935,Sporting Valley School,Lancaster,Manheim Central SD,0.0
213360018,Spotts View School,Lancaster,Pequea Valley SD,0.0
210140005,Spring Bank School,Centre,Penns Valley Area SD,0.0
226510064,Spring Garden Academy,Philadelphia,Philadelphia City SD,97.0
213367052,Spring Garden School,Lancaster,Pequea Valley SD,0.0
213367172,Spring Grove Parochial School,Lancaster,Eastern Lancaster County SD,0.0
205207704,Spring Hill Amish School,Crawford,Conneaut SD,0.0
215216803,Spring Hill Parochial School,Cumberland,Shippensburg Area SD,0.0
228326485,Spring Hollow Amish School,Indiana,Marion Center Area SD,0.0
206330009,Spring Hollow Amish School,Jefferson,Punxsutawney Area SD,0.0
206330704,Spring Run School,Indiana,Punxsutawney Area SD,0.0
215504651,Spring Valley Mennonite,Perry,West Perry SD,0.0
208560004,Spring Valley School,Somerset,Meyersdale Area SD,0.0
201267655,Spring Valley School,Fayette,Uniontown Area SD,0.0
216497593,Spring View Amish School,Northumberland,Warrior Run SD,0.0
213367142,Springhead Amish Parochial School,Lancaster,Pequea Valley SD,0.0
213367152,Springhill Amish School,Lancaster,Solanco SD,0.0
226511002,Springside Chestnut Hill Academy,Philadelphia,Philadelphia City SD,4.0
322090076,Springtime School,Bucks,Council Rock SD,100.0
213367062,Springville Amish Parocial School,Lancaster,Pequea Valley SD,0.0
213367222,Springville Mennonite School,Lancaster,Ephrata Area SD,0.0
213367132,Sproul Road School,Lancaster,Solanco SD,0.0
226518692,SS John Neumann and Maria Goretti Catholic High School,Philadelphia,Philadelphia City SD,0.0
224150001,SS Peter and Paul School,Chester,West Chester Area SD,0.0
224158602,SS Simon & Jude School,Chester,West Chester Area SD,0.0
217087001,St Agnes Elementary School,Bradford,Towanda Area SD,18.6
224157202,St Agnes School,Chester,West Chester Area SD,0.0
223467252,St Albert the Great School,Montgomery,Lower Moreland Township SD,0.0
223467312,St Aloysius,Montgomery,Pottsgrove SD,0.0
225237252,St Aloysius Academy,Delaware,Radnor Township SD,0.0
225237302,St Anastasia School,Delaware,Marple Newtown SD,0.0
222097402,St Andrew School,Bucks,Council Rock SD,0.0
225237352,St Andrew School,Delaware,Upper Darby SD,0.0
300467590,St Andrews Nursery School,Montgomery,Norristown Area SD,0.0
212287003,St Andrews School,Franklin,Waynesboro Area SD,18.2
221397202,St Ann School,Lehigh,East Penn SD,24.8
220487202,St Anne School,Northampton,Bethlehem Area SD,6.2
226516202,St Anselm Elementary School,Philadelphia,Philadelphia City SD,0.0
226519042,St Anthony of Padua Regional Catholic School,Philadelphia,Philadelphia City SD,0.0
203020013,St Anthony School at Mary of Nazareth,Allegheny,McKeesport Area SD,69.2
203020014,St Anthony School Programs at St Mary,Allegheny,Fox Chapel Area SD,42.9
226516302,St Athanasius School,Philadelphia,Philadelphia City SD,0.0
226516452,St Barnabas School,Philadelphia,Philadelphia City SD,0.0
202025745,St Bede School,Allegheny,Pittsburgh SD,9.2
208117405,St Benedict Catholic School,Cambria,Cambria Heights SD,36.7
202027885,St Benedict the Moor,Allegheny,Pittsburgh SD,73.1
225237452,St Bernadette School,Delaware,Upper Darby SD,0.0
228327205,St Bernard School,Indiana,Indiana Area SD,44.7
214067202,St Catharine of Siena School,Berks,Antietam SD,26.9
215227203,St Catherine Laboure School,Dauphin,Central Dauphin SD,9.7
226517052,St Cecilia School,Philadelphia,Philadelphia City SD,0.0
222097702,St Charles Borromeo School,Bucks,Bensalem Township SD,0.0
226517152,St Christopher School,Philadelphia,Philadelphia City SD,0.0
216197003,St Columba School,Columbia,Bloomsburg Area SD,21.3
225237082,St Cornelius School,Delaware,Unionville-Chadds Ford SD,0.0
225237552,St Cyril Alexandria School,Delaware,William Penn SD,0.0
216479003,St Cyril Kindergarten,Montour,Danville Area SD,0.0
325230842,St Davids Episcopal Day School,Delaware,Radnor Township SD,0.0
300237500,St Davids Nursery School,Chester,Tredyffrin-Easttown SD,0.0
226517302,St Dominic School,Philadelphia,Philadelphia City SD,0.0
319640004,St Dominics Academy,Wayne,Wayne Highlands SD,3.4
225237652,St Dorothy School,Delaware,Upper Darby SD,0.0
202026165,St Edmunds Academy,Allegheny,Pittsburgh SD,0.0
224150000,St Elizabeth Parish School,Chester,Downingtown Area SD,0.0
221397302,St Elizabeth Regional School,Lehigh,Whitehall-Coplay SD,43.4
222098702,St Ephrem School,Bucks,Bensalem Township SD,0.0
225237702,St Eugene School,Delaware,Upper Darby SD,0.0
300237600,St Faith Preschool and Kindergarten,Delaware,Haverford Township SD,0.0
226517352,St Frances Cabrini Regional Catholic School,Philadelphia,Philadelphia City SD,0.0
214064002,St Francis Academy,Berks,Boyertown Area SD,11.1
226517552,St Francis De Sales School,Philadelphia,Philadelphia City SD,0.0
210177204,St Francis Grade School,Clearfield,Clearfield Area SD,17.2
223467702,St Francis of Assisi School,Montgomery,Norristown Area SD,0.0
225237802,St Francis of Assisi School,Delaware,Springfield SD,0.0
212017403,St Francis Xavier School,Adams,Gettysburg Area SD,30.9
226517652,St Francis Xavier School,Philadelphia,Philadelphia City SD,0.0
223467802,St Genevieve School,Montgomery,Springfield Township SD,0.0
205257604,St George School,Erie,Millcreek Township SD,18.7
226517752,St George School,Philadelphia,Philadelphia City SD,0.0
205257704,St Gregory School,Erie,North East SD,40.0
204107504,St Gregory School,Butler,Seneca Valley SD,4.0
226517902,St Helena Incarnation Regional Catholic School,Philadelphia,Philadelphia City SD,0.0
223467902,St Helena School,Montgomery,Wissahickon SD,0.0
223467952,St Hilary of Poiters School,Montgomery,Abington SD,0.0
226518002,St Huberts Catholic High Sch,Philadelphia,Philadelphia City SD,0.0
214067302,St Ignatius Loyola School,Berks,Wilson SD,11.4
222098002,St Ignatius School,Bucks,Pennsbury SD,0.0
222098102,St Isidore School,Bucks,Quakertown Community SD,0.0
300097360,St James Preschool,Bucks,Neshaminy SD,0.0
225238552,St James Regional Catholic School,Delaware,Ridley SD,0.0
205257904,St James School,Erie,Erie City SD,51.2
226510073,St James School,Philadelphia,Philadelphia City SD,100.0
203026565,St James School,Allegheny,Quaker Valley SD,19.7
220487602,St Jane Frances School,Northampton,Wilson Area SD,5.0
229547652,St Jerome Regional School,Schuylkill,Tamaqua Area SD,18.8
226518092,St Jerome School,Philadelphia,Philadelphia City SD,0.0
215227403,St Joan of Arc School,Dauphin,Derry Township SD,13.1
210147003,St John Evangelist School,Centre,Bellefonte Area SD,23.8
