AUN,LEA Name,LEA Type,County,School Number,School Name,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,007,008,009,010,011,012,Total
108112607,Greater Johnstown CTC,OCCCTC,Cambria,5288,Greater Johnstown CTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,150,536
108112502,Greater Johnstown SD,SD,Cambria,8405,Greater Johnstown El Sch,0,0,113,0,0,0,0,0,231,265,202,239,219,0,0,0,0,0,0,0,0,"1,269"
108112502,Greater Johnstown SD,SD,Cambria,1252,Greater Johnstown MS,0,0,0,0,0,0,0,0,0,0,0,0,0,233,236,191,0,0,0,0,0,660
108112502,Greater Johnstown SD,SD,Cambria,8314,Greater Johnstown School District's Cybe,0,0,0,0,0,0,0,0,1,0,5,1,3,3,10,9,20,13,21,12,20,118
108112502,Greater Johnstown SD,SD,Cambria,1251,Greater Johnstown SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,201,175,159,170,894
107653102,Greater Latrobe SD,SD,Westmoreland,4379,Baggaley El Sch,0,0,0,0,0,0,0,0,64,77,68,70,78,77,62,0,0,0,0,0,0,496
107653102,Greater Latrobe SD,SD,Westmoreland,6957,Greater Latrobe JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,286,0,0,0,0,554
107653102,Greater Latrobe SD,SD,Westmoreland,4845,Greater Latrobe SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,314,264,288,"1,157"
107653102,Greater Latrobe SD,SD,Westmoreland,4386,Latrobe El Sch,0,0,0,0,0,0,0,0,98,96,88,96,109,95,79,0,0,0,0,0,0,661
107653102,Greater Latrobe SD,SD,Westmoreland,4380,Mountain View El Sch,0,0,0,0,0,0,0,0,80,70,72,80,83,84,93,0,0,0,0,0,0,562
118402603,Greater Nanticoke Area SD,SD,Luzerne,7768,GNA El Ctr,0,0,0,0,0,0,0,0,0,0,0,174,167,164,0,0,0,0,0,0,0,505
118402603,Greater Nanticoke Area SD,SD,Luzerne,8430,Greater Nanticoke Area Ed Ctr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,160,194,0,0,0,0,539
118402603,Greater Nanticoke Area SD,SD,Luzerne,5242,Greater Nanticoke Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,189,164,162,714
118402603,Greater Nanticoke Area SD,SD,Luzerne,8429,Kennedy Early Childhood Center,0,0,0,0,0,0,0,0,176,187,150,0,0,0,0,0,0,0,0,0,0,513
126510005,Green Woods CS,CS,Philadelphia,7748,Green Woods CS,0,0,0,0,0,0,0,0,92,88,84,80,80,77,68,61,58,0,0,0,0,688
112283003,Greencastle-Antrim SD,SD,Franklin,2202,Greencastle-Antrim El Sch,0,0,0,0,0,0,0,0,0,0,0,228,228,224,0,0,0,0,0,0,0,680
112283003,Greencastle-Antrim SD,SD,Franklin,5117,Greencastle-Antrim MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,202,257,0,0,0,0,694
112283003,Greencastle-Antrim SD,SD,Franklin,7427,Greencastle-Antrim Pri Sch,0,0,0,0,0,0,0,0,170,203,201,0,0,0,0,0,0,0,0,0,0,574
112283003,Greencastle-Antrim SD,SD,Franklin,2206,Greencastle-Antrim SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,268,262,249,"1,047"
101302607,Greene County CTC,OCCCTC,Greene,5282,Greene County CTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,115,100,338
107653203,Greensburg Salem SD,SD,Westmoreland,7329,Amos K Hutchinson El Sch,0,0,0,0,0,0,0,0,77,101,73,102,99,85,0,0,0,0,0,0,0,537
107653203,Greensburg Salem SD,SD,Westmoreland,4373,Greensburg-Salem HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,212,217,189,820
107653203,Greensburg Salem SD,SD,Westmoreland,4372,Greensburg-Salem MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,193,196,0,0,0,0,599
107653203,Greensburg Salem SD,SD,Westmoreland,5166,Metzgar El Sch,0,0,0,0,0,0,0,0,45,57,41,50,41,60,0,0,0,0,0,0,0,294
107653203,Greensburg Salem SD,SD,Westmoreland,5165,Nicely El Sch,0,0,0,0,0,0,0,0,59,57,42,49,43,45,0,0,0,0,0,0,0,295
104432803,Greenville Area SD,SD,Mercer,8428,Greenville El Sch,0,0,0,0,0,0,0,0,90,86,73,117,74,85,100,0,0,0,0,0,0,625
104432803,Greenville Area SD,SD,Mercer,3137,Greenville JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,96,122,103,109,114,653
115503004,Greenwood SD,SD,Perry,7062,Greenwood El Sch,0,0,0,0,0,0,0,0,51,52,66,46,64,50,0,0,0,0,0,0,0,329
115503004,Greenwood SD,SD,Perry,6341,Greenwood HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,58,65,54,233
115503004,Greenwood SD,SD,Perry,7468,Greenwood MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,70,61,0,0,0,0,190
104432903,Grove City Area SD,SD,Mercer,8409,Grove City Area George Jr El Sch,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,5
104432903,Grove City Area SD,SD,Mercer,6125,Grove City Area George Jr HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28,17,3,89
104432903,Grove City Area SD,SD,Mercer,7316,Grove City Area George Jr MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,13,0,0,0,0,25
104432903,Grove City Area SD,SD,Mercer,3145,Grove City Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,150,149,159,599
104432903,Grove City Area SD,SD,Mercer,8202,Grove City Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,116,142,0,0,0,0,400
104432903,Grove City Area SD,SD,Mercer,6844,Hillview El Sch,0,0,0,0,0,0,0,0,143,138,118,128,122,133,0,0,0,0,0,0,0,782
115222504,Halifax Area SD,SD,Dauphin,5038,Halifax Area El Sch,0,0,20,0,0,0,0,0,65,68,75,64,66,0,0,0,0,0,0,0,0,358
115222504,Halifax Area SD,SD,Dauphin,6330,Halifax Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,65,65,43,244
115222504,Halifax Area SD,SD,Dauphin,6331,Halifax Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,70,67,72,64,0,0,0,0,273
114063503,Hamburg Area SD,SD,Berks,808,Hamburg Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,171,179,170,714
114063503,Hamburg Area SD,SD,Berks,7447,Hamburg Area Middle School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,165,152,0,0,0,0,477
114063503,Hamburg Area SD,SD,Berks,809,Perry El Sch,0,0,0,0,0,0,0,0,60,60,49,53,56,59,0,0,0,0,0,0,0,337
114063503,Hamburg Area SD,SD,Berks,7992,Tilden El Center,0,0,0,0,0,0,0,0,108,87,78,94,91,108,0,0,0,0,0,0,0,566
103024603,Hampton Township SD,SD,Allegheny,175,Central El Sch,0,0,0,0,0,0,32,17,0,71,89,75,79,72,0,0,0,0,0,0,0,435
103024603,Hampton Township SD,SD,Allegheny,5190,Hampton HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,191,253,212,900
103024603,Hampton Township SD,SD,Allegheny,179,Hampton MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,209,208,0,0,0,0,633
103024603,Hampton Township SD,SD,Allegheny,178,Poff El Sch,0,0,0,0,0,0,22,22,0,55,45,55,61,54,0,0,0,0,0,0,0,314
103024603,Hampton Township SD,SD,Allegheny,176,Wyland El Sch,0,0,0,0,0,0,33,14,0,64,57,73,53,61,0,0,0,0,0,0,0,355
118403003,Hanover Area SD,SD,Luzerne,2891,Hanover Area JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,157,156,160,130,148,930
118403003,Hanover Area SD,SD,Luzerne,7007,Hanover Area Memorial El Sch,0,0,0,0,0,0,0,0,0,0,0,2,164,144,0,0,0,0,0,0,0,310
118403003,Hanover Area SD,SD,Luzerne,8199,Hanover Green El Sch,0,0,0,0,0,0,0,0,138,170,0,0,0,0,0,0,0,0,0,0,0,308
118403003,Hanover Area SD,SD,Luzerne,2888,Lee Park El Sch,0,0,0,0,0,0,0,0,0,1,129,156,0,0,0,0,0,0,0,0,0,286
118403003,Hanover Area SD,SD,Luzerne,8479,Lyndwood El Sch,0,0,73,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,242
112672803,Hanover Public SD,SD,York,4565,Clearview El Sch,0,0,0,0,0,0,0,0,46,46,47,66,52,0,0,0,0,0,0,0,0,257
112672803,Hanover Public SD,SD,York,4570,Hanover MS,0,0,0,0,0,0,0,0,0,0,0,0,0,139,169,158,159,0,0,0,0,625
112672803,Hanover Public SD,SD,York,4571,Hanover SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,170,134,125,585
112672803,Hanover Public SD,SD,York,4566,Hanover Street El Sch,0,0,0,0,0,0,0,0,39,52,60,51,50,0,0,0,0,0,0,0,0,252
112672803,Hanover Public SD,SD,York,4568,Washington El Sch,0,0,0,0,0,0,0,0,38,54,55,47,48,0,0,0,0,0,0,0,0,242
126512850,Harambee Institute of Science and Techno,CS,Philadelphia,7511,Harambee Institute of Science and Techno,0,0,0,0,0,0,0,0,63,77,64,63,54,83,77,50,62,0,0,0,0,593
105254353,Harbor Creek SD,SD,Erie,2047,Clark El Sch,0,0,0,0,0,0,0,0,47,46,41,39,39,38,42,0,0,0,0,0,0,292
105254353,Harbor Creek SD,SD,Erie,2048,Harbor Creek Junior HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,213,0,0,0,0,388
105254353,Harbor Creek SD,SD,Erie,7948,Harbor Creek Senior HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,149,169,145,614
105254353,Harbor Creek SD,SD,Erie,2046,Klein El Sch,0,0,0,0,0,0,0,0,50,42,38,38,44,45,49,0,0,0,0,0,0,306
105254353,Harbor Creek SD,SD,Erie,5227,Rolling Ridge El Sch,0,0,0,0,0,0,0,0,58,64,65,67,73,64,83,0,0,0,0,0,0,474
110173504,Harmony Area SD,SD,Clearfield,7195,Harmony Area El Sch,0,0,0,0,0,0,0,0,17,27,23,22,14,24,9,0,0,0,0,0,0,136
110173504,Harmony Area SD,SD,Clearfield,8316,Harmony Area JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,16,12,16,28,114
115222752,Harrisburg City SD,SD,Dauphin,8268,Benjamin Franklin Sch,0,0,17,0,0,0,0,0,120,133,118,143,142,113,0,0,0,0,0,0,0,786
115222752,Harrisburg City SD,SD,Dauphin,8264,Camp Curtin Academy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,158,157,0,0,0,0,482
115222752,Harrisburg City SD,SD,Dauphin,8376,Cougar Academy,0,0,0,0,0,0,0,0,14,18,18,25,27,42,55,48,49,25,24,19,25,389
115222752,Harrisburg City SD,SD,Dauphin,8265,Downey Sch,0,0,0,0,0,0,0,0,52,72,55,70,72,65,0,0,0,0,0,0,0,386
115222752,Harrisburg City SD,SD,Dauphin,1766,Foose Sch,0,0,0,0,0,0,0,0,76,100,88,98,99,74,0,0,0,0,0,0,0,535
115222752,Harrisburg City SD,SD,Dauphin,6333,Harrisburg HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,335,209,202,"1,234"
115222752,Harrisburg City SD,SD,Dauphin,7902,Harrisburg HS - SciTech Cmp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,75,76,89,323
115222752,Harrisburg City SD,SD,Dauphin,8266,Marshall Academy,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,15,26,0,0,0,0,87
115222752,Harrisburg City SD,SD,Dauphin,7901,Marshall Math Science Academy,0,0,0,0,0,0,0,0,0,0,0,0,0,124,88,94,97,0,0,0,0,403
115222752,Harrisburg City SD,SD,Dauphin,8267,Melrose Sch,0,0,0,0,0,0,0,0,88,102,112,102,122,71,0,0,0,0,0,0,0,597
115222752,Harrisburg City SD,SD,Dauphin,7623,Rowland Academy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,196,210,0,0,0,0,588
115222752,Harrisburg City SD,SD,Dauphin,7667,Scott Sch,0,0,0,0,0,0,0,0,67,85,64,74,97,74,0,0,0,0,0,0,0,461
123463603,Hatboro-Horsham SD,SD,Montgomery,5079,Blair Mill El Sch,0,0,0,0,0,0,0,0,66,64,67,59,77,59,0,0,0,0,0,0,0,392
123463603,Hatboro-Horsham SD,SD,Montgomery,8483,Crooked Billet El Sch,0,0,0,0,0,0,0,0,74,67,60,79,80,76,0,0,0,0,0,0,0,436
123463603,Hatboro-Horsham SD,SD,Montgomery,3271,Hallowell El Sch,0,0,0,0,0,0,0,0,71,73,60,79,72,70,0,0,0,0,0,0,0,425
123463603,Hatboro-Horsham SD,SD,Montgomery,3272,Hatboro-Horsham SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,335,319,371,"1,379"
123463603,Hatboro-Horsham SD,SD,Montgomery,6639,Keith Valley MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,350,339,0,0,0,0,"1,018"
123463603,Hatboro-Horsham SD,SD,Montgomery,3270,Simmons El Sch,0,0,0,0,0,0,0,0,102,90,85,105,92,110,0,0,0,0,0,0,0,584
125234502,Haverford Township SD,SD,Delaware,1871,Chatham Park El Sch,0,0,0,0,0,0,44,37,0,93,120,106,84,124,0,0,0,0,0,0,0,608
125234502,Haverford Township SD,SD,Delaware,1876,Chestnutwold El Sch,0,0,0,0,0,0,43,24,0,94,110,109,116,93,0,0,0,0,0,0,0,589
125234502,Haverford Township SD,SD,Delaware,1877,Coopertown El Sch,0,0,0,0,0,0,39,25,5,77,77,83,88,93,0,0,0,0,0,0,0,487
125234502,Haverford Township SD,SD,Delaware,1878,Haverford MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,523,563,0,0,0,0,"1,627"
125234502,Haverford Township SD,SD,Delaware,1879,Haverford SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,494,489,532,"2,005"
125234502,Haverford Township SD,SD,Delaware,1874,Lynnewood El Sch,0,0,0,0,0,0,41,32,10,109,95,102,99,101,0,0,0,0,0,0,0,589
125234502,Haverford Township SD,SD,Delaware,1875,Manoa El Sch,0,0,0,0,0,0,64,40,7,116,130,123,117,123,0,0,0,0,0,0,0,720
118403207,Hazleton Area Career Center,OCCCTC,Luzerne,5151,Hazleton Area Career Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,299,173,165,652
118403302,Hazleton Area SD,SD,Luzerne,7937,Arthur Street El Sch,0,0,0,0,0,0,0,0,160,150,139,0,0,0,0,0,0,0,0,0,0,449
118403302,Hazleton Area SD,SD,Luzerne,7661,Drums El/MS,0,0,0,0,0,0,0,0,89,101,86,74,70,94,82,98,90,0,0,0,0,784
118403302,Hazleton Area SD,SD,Luzerne,6718,Freeland El/MS,0,0,0,0,0,0,0,0,106,115,110,89,103,102,98,126,102,0,0,0,0,951
118403302,Hazleton Area SD,SD,Luzerne,8333,Hazle Township Early Learning Center,0,0,0,0,0,0,0,0,173,167,153,0,0,0,0,0,0,0,0,0,0,493
118403302,Hazleton Area SD,SD,Luzerne,7348,Hazleton Area HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,155",966,785,889,"3,795"
118403302,Hazleton Area SD,SD,Luzerne,7936,Hazleton El/MS,0,0,0,0,0,0,0,0,3,0,1,160,151,134,144,146,140,0,0,0,0,879
118403302,Hazleton Area SD,SD,Luzerne,6930,Heights Terrace El/MS,0,0,0,0,0,0,0,0,136,138,120,119,112,126,131,121,135,0,0,0,0,"1,138"
118403302,Hazleton Area SD,SD,Luzerne,8334,Maple Manor El/MS,0,0,0,0,0,0,0,0,0,0,0,171,181,152,148,174,173,0,0,0,0,999
118403302,Hazleton Area SD,SD,Luzerne,8245,McAdoo-Kelayres El/MS,0,0,0,0,0,0,0,0,85,90,96,104,84,99,84,98,99,0,0,0,0,839
118403302,Hazleton Area SD,SD,Luzerne,7340,Valley El/MS,0,0,0,0,0,0,0,0,101,115,90,96,86,113,110,95,105,0,0,0,0,911
118403302,Hazleton Area SD,SD,Luzerne,7569,West Hazleton El/MS,0,0,0,0,0,0,0,0,116,101,92,116,112,105,102,99,106,0,0,0,0,949
107653802,Hempfield Area SD,SD,Westmoreland,4389,Fort Allen El Sch,0,0,20,0,0,0,0,0,75,82,79,78,73,79,0,0,0,0,0,0,0,486
107653802,Hempfield Area SD,SD,Westmoreland,7268,Harrold MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,118,131,0,0,0,0,371
107653802,Hempfield Area SD,SD,Westmoreland,4404,Hempfield Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,420,382,422,"1,661"
107653802,Hempfield Area SD,SD,Westmoreland,4394,Maxwell El Sch,0,0,0,0,0,0,0,0,65,63,51,88,78,77,0,0,0,0,0,0,0,422
107653802,Hempfield Area SD,SD,Westmoreland,5359,Stanwood El Sch,0,0,12,0,0,0,0,0,76,90,76,68,84,111,0,0,0,0,0,0,0,517
107653802,Hempfield Area SD,SD,Westmoreland,7269,Wendover MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,123,154,0,0,0,0,428
107653802,Hempfield Area SD,SD,Westmoreland,4399,West Hempfield El Sch,0,0,12,0,0,0,0,0,75,83,87,84,84,84,0,0,0,0,0,0,0,509
107653802,Hempfield Area SD,SD,Westmoreland,7270,West Hempfield MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,136,142,0,0,0,0,400
107653802,Hempfield Area SD,SD,Westmoreland,4400,West Point El Sch,0,0,0,0,0,0,0,0,46,69,68,63,85,57,0,0,0,0,0,0,0,388
113363103,Hempfield SD,SD,Lancaster,5236,Centerville El Sch,0,0,0,0,0,0,23,39,42,64,79,76,83,66,69,0,0,0,0,0,0,541
113363103,Hempfield SD,SD,Lancaster,5055,Centerville MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,292,2,0,0,0,602
113363103,Hempfield SD,SD,Lancaster,2574,East Petersburg El Sch,0,0,0,0,0,0,37,12,0,64,81,67,73,52,64,0,0,0,0,0,0,450
113363103,Hempfield SD,SD,Lancaster,2577,Farmdale El Sch,0,0,0,0,0,0,35,27,0,68,71,79,79,83,75,0,0,0,0,0,0,517
113363103,Hempfield SD,SD,Lancaster,2578,Hempfield SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,619,567,534,547,"2,268"
113363103,Hempfield SD,SD,Lancaster,6294,Landisville Intrmd Ctr,0,0,0,0,0,0,0,0,0,0,0,0,152,167,169,0,0,0,0,0,0,488
113363103,Hempfield SD,SD,Lancaster,7421,Landisville MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,238,0,0,0,0,511
113363103,Hempfield SD,SD,Lancaster,7442,Landisville Pri Ctr,0,0,0,0,0,0,51,48,14,172,141,165,0,0,0,0,0,0,0,0,0,591
113363103,Hempfield SD,SD,Lancaster,2576,Mountville El Sch,0,0,0,0,0,0,37,32,6,85,72,102,88,82,92,0,0,0,0,0,0,596
113363103,Hempfield SD,SD,Lancaster,2575,Rohrerstown El Sch,0,0,0,0,0,0,19,19,1,76,73,72,74,61,73,0,0,0,0,0,0,468
104433303,Hermitage SD,SD,Mercer,3146,Artman El Sch,0,0,0,0,0,0,0,0,156,165,138,150,0,0,0,0,0,0,0,0,0,609
104433303,Hermitage SD,SD,Mercer,8069,Delahunty MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,163,0,0,0,0,0,299
104433303,Hermitage SD,SD,Mercer,3150,Hickory HS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,157,161,162,169,811
104433303,Hermitage SD,SD,Mercer,3147,Karen A. Ionta El Sch,0,0,0,0,0,0,0,0,0,0,0,0,132,175,0,0,0,0,0,0,0,307
103024753,Highlands SD,SD,Allegheny,182,Highlands Early Childhood Center,29,28,17,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,210
103024753,Highlands SD,SD,Allegheny,191,Highlands El Sch,0,0,0,0,0,0,0,0,0,160,147,161,142,0,0,0,0,0,0,0,0,610
103024753,Highlands SD,SD,Allegheny,7202,Highlands MS,0,0,0,0,0,0,0,0,0,0,0,0,0,160,144,175,173,0,0,0,0,652
103024753,Highlands SD,SD,Allegheny,5153,Highlands SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,191,171,145,713
108073503,Hollidaysburg Area SD,SD,Blair,7097,Charles W Longer El Sch,0,0,0,0,0,0,0,0,56,51,63,47,72,43,64,0,0,0,0,0,0,396
108073503,Hollidaysburg Area SD,SD,Blair,7381,Foot of Ten El Sch,0,0,0,0,0,0,0,0,52,72,61,82,81,81,85,0,0,0,0,0,0,514
108073503,Hollidaysburg Area SD,SD,Blair,6195,Frankstown El Sch,0,0,0,0,0,0,0,0,81,85,98,88,79,79,98,0,0,0,0,0,0,608
108073503,Hollidaysburg Area SD,SD,Blair,927,Hollidaysburg Area JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,257,276,1,0,0,809
108073503,Hollidaysburg Area SD,SD,Blair,5207,Hollidaysburg Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,286,252,799
128323303,Homer-Center SD,SD,Indiana,6797,Homer-Center El Sch,0,0,0,0,0,0,0,0,41,55,55,62,51,55,70,0,0,0,0,0,0,389
128323303,Homer-Center SD,SD,Indiana,2331,Homer-Center JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,46,80,75,59,66,394
108057079,HOPE for Hyndman CS,CS,Bedford,8154,HOPE for Hyndman CS,0,0,0,0,0,0,0,0,13,18,8,11,9,13,16,8,7,14,19,9,12,157
127044103,Hopewell Area SD,SD,Beaver,672,Hopewell El Sch,0,0,0,0,0,0,0,0,69,67,69,69,80,0,0,0,0,0,0,0,0,354
127044103,Hopewell Area SD,SD,Beaver,674,Hopewell JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,161,135,161,165,0,0,0,0,622
127044103,Hopewell Area SD,SD,Beaver,675,Hopewell SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,136,161,132,590
127044103,Hopewell Area SD,SD,Beaver,671,Independence El Sch,0,0,0,0,0,0,0,0,48,40,49,59,57,0,0,0,0,0,0,0,0,253
127044103,Hopewell Area SD,SD,Beaver,7280,Margaret Ross El Sch,0,0,0,0,0,0,0,0,38,41,41,47,52,0,0,0,0,0,0,0,0,219
119355028,Howard Gardner Multiple Intelligence CS,CS,Lackawanna,8209,Howard Gardner Multiple Intelligence CS,0,0,0,0,0,0,0,0,32,36,36,36,36,36,36,36,34,0,0,0,0,318
111312503,Huntingdon Area SD,SD,Huntingdon,5333,Huntingdon Area MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,122,135,0,0,0,0,385
111312503,Huntingdon Area SD,SD,Huntingdon,2305,Huntingdon Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,135,131,132,539
111312503,Huntingdon Area SD,SD,Huntingdon,7525,Southside El Sch,0,0,30,0,0,0,0,0,48,55,43,58,47,47,0,0,0,0,0,0,0,328
111312503,Huntingdon Area SD,SD,Huntingdon,7620,Standing Stone El Sch,0,0,0,0,0,0,0,0,62,59,69,74,86,71,0,0,0,0,0,0,0,421
111312607,Huntingdon County CTC,OCCCTC,Huntingdon,6606,Huntingdon County CTC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,118,104,364
126512980,Imhotep Institute CHS,CS,Philadelphia,7542,Imhotep Institute CHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,158,149,143,597
126513510,Independence CS,CS,Philadelphia,7683,Independence CS,0,0,0,0,0,0,0,0,94,97,94,92,88,82,80,80,74,0,0,0,0,781
126512039,Independence CS West,CS,Philadelphia,8361,Independence CS West,0,0,0,0,0,0,0,0,110,101,102,105,103,105,90,80,40,0,0,0,0,836
128323703,Indiana Area SD,SD,Indiana,2314,Ben Franklin El Sch,0,0,20,0,0,0,0,0,91,88,100,94,0,0,0,0,0,0,0,0,0,393
128323703,Indiana Area SD,SD,Indiana,4964,East Pike El Sch,0,0,20,0,0,0,0,0,105,105,99,93,1,0,0,0,0,0,0,0,0,423
128323703,Indiana Area SD,SD,Indiana,2321,Eisenhower El Sch,0,0,0,0,0,0,0,0,0,0,0,0,115,120,0,0,0,0,0,0,0,235
128323703,Indiana Area SD,SD,Indiana,2322,Horace Mann El Sch,0,0,0,0,0,0,0,0,0,0,0,0,100,93,0,0,0,0,0,0,0,193
128323703,Indiana Area SD,SD,Indiana,2324,Indiana Area JHS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,210,236,228,0,0,0,0,675
128323703,Indiana Area SD,SD,Indiana,2325,Indiana Area SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218,233,223,237,912
128324207,Indiana County Technology Center,OCCCTC,Indiana,7032,Indiana County Technology Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,160,157,505
115220001,Infinity CS,CS,Dauphin,7765,Infinity CS,0,0,0,0,0,0,0,0,27,26,27,28,29,31,29,29,30,0,0,0,0,256
121395526,Innovative Arts Academy CS,CS,Lehigh,8371,Innovative Arts Academy CS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,83,80,98,99,72,40,531
126513070,Inquiry CS,CS,Philadelphia,7557,Inquiry CS,0,0,0,0,0,22,0,0,41,38,46,41,43,37,0,0,0,0,0,0,0,268
124152637,Insight PA Cyber CS,Cyber CS,Chester,8394,Insight PA Cyber CS,0,0,0,0,0,0,0,0,153,231,252,219,223,184,277,270,323,457,434,313,303,"3,639"
125235103,Interboro SD,SD,Delaware,1881,Glenolden Sch,0,0,0,0,0,0,0,0,0,73,88,73,71,82,79,82,63,0,0,0,0,611
125235103,Interboro SD,SD,Delaware,1885,Interboro SHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,246,271,254,"1,028"
125235103,Interboro SD,SD,Delaware,7643,Kindergarten Academy,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,239
125235103,Interboro SD,SD,Delaware,1883,Norwood Sch,0,0,0,0,0,0,0,0,0,51,50,73,70,76,84,74,71,0,0,0,0,549
125235103,Interboro SD,SD,Delaware,6508,Prospect Park Sch,0,0,0,0,0,0,0,0,0,66,66,71,58,77,67,75,73,0,0,0,0,553
125235103,Interboro SD,SD,Delaware,4847,Tinicum Sch,0,0,0,0,0,0,0,0,0,31,29,43,45,43,40,40,48,0,0,0,0,319
105256553,Iroquois SD,SD,Erie,2052,Iroquois El Sch,0,0,0,0,0,0,0,0,71,61,76,84,68,84,94,0,0,0,0,0,0,538
105256553,Iroquois SD,SD,Erie,4817,Iroquois JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,99,99,87,76,93,539
104433604,Jamestown Area SD,SD,Mercer,6127,Jamestown Area El Sch,0,0,0,0,0,0,0,0,22,25,34,27,19,27,22,0,0,0,0,0,0,176
104433604,Jamestown Area SD,SD,Mercer,6126,Jamestown Area JSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,43,32,17,30,45,204
