county Name,AUN,LEA,School Code,School,Graduate Count,College Bound,Total College Bound %,2- or 4-Year College or University,2- Or 4-Year University %,Total Postsecondary Bound,Total Postsecondary Bound %,Non-Degree-Granting Postsecondary School,Non-Degree-Granting Postsecondary School %,Specialized Associate Degree Granting Institution,Specialized Assocate Degree Granting Institution %
,101637002,Ringgold SD,7019,Ringgold SHS,226,165,73.01%,158,69.91%,167,73.89%,2,0.88%,7,3.10%
,101638003,Trinity Area SD,6012,Trinity SHS,245,154,62.86%,143,58.37%,161,65.71%,7,2.86%,11,4.49%
,101638803,Washington SD,4286,Washington HS,94,53,56.38%,50,53.19%,58,61.70%,5,5.32%,3,3.19%
Wayne,119648703,Wayne Highlands SD,4295,Honesdale HS,171,113,66.08%,113,66.08%,119,69.59%,6,3.51%,0,0.00%
,119648903,Western Wayne SD,6704,Western Wayne HS,143,103,72.03%,94,65.73%,111,77.62%,8,5.59%,9,6.29%
Westmoreland,107650603,Belle Vernon Area SD,4930,Belle Vernon Area HS,209,144,68.90%,139,66.51%,155,74.16%,11,5.26%,5,2.39%
,107650703,Burrell SD,4340,Burrell HS,134,110,82.09%,102,76.12%,112,83.58%,2,1.49%,8,5.97%
,107651603,Derry Area SD,4352,Derry Area SHS,184,134,72.83%,117,63.59%,135,73.37%,1,0.54%,17,9.24%
,107652603,Franklin Regional SD,4360,Franklin Regional SHS,291,256,87.97%,251,86.25%,257,88.32%,1,0.34%,5,1.72%
,107653040,"Dr Robert Ketterer CS, Inc.",7550,Dr Robert Ketterer CS Inc.,47,19,40.43%,19,40.43%,23,48.94%,4,8.51%,0,0.00%
,107653102,Greater Latrobe SD,4845,Greater Latrobe SHS,295,231,78.31%,223,75.59%,235,79.66%,4,1.36%,8,2.71%
,107653203,Greensburg Salem SD,4373,Greensburg-Salem HS,182,146,80.22%,142,78.02%,146,80.22%,0,0.00%,4,2.20%
,107653802,Hempfield Area SD,4404,Hempfield Area SHS,452,363,80.31%,357,78.98%,368,81.42%,5,1.11%,6,1.33%
,107654103,Jeannette City SD,4412,Jeannette SHS,46,33,71.74%,32,69.57%,33,71.74%,0,0.00%,1,2.17%
,107654403,Kiski Area SD,4431,Kiski Area HS,300,241,80.33%,217,72.33%,246,82.00%,5,1.67%,24,8.00%
,107654903,Ligonier Valley SD,4442,Ligonier Valley HS,130,90,69.23%,85,65.38%,97,74.62%,7,5.38%,5,3.85%
,107655803,Monessen City SD,6181,Monessen SHS,46,32,69.57%,30,65.22%,32,69.57%,0,0.00%,2,4.35%
,107655903,Mount Pleasant Area SD,4458,Mount Pleasant Area HS,144,114,79.17%,106,73.61%,119,82.64%,5,3.47%,8,5.56%
,107656303,New Kensington-Arnold SD,8323,Valley JSHS,96,76,79.17%,72,75.00%,79,82.29%,3,3.13%,4,4.17%
,107656502,Norwin SD,4717,Norwin SHS,374,300,80.21%,292,78.07%,305,81.55%,5,1.34%,8,2.14%
,107657103,Penn-Trafford SD,6648,Penn Trafford HS,313,258,82.43%,255,81.47%,264,84.35%,6,1.92%,3,0.96%
,107657503,Southmoreland SD,6191,Southmoreland SHS,139,92,66.19%,92,66.19%,104,74.82%,12,8.63%,0,0.00%
,107658903,Yough SD,4735,Yough SHS,177,121,68.36%,121,68.36%,121,68.36%,0,0.00%,0,0.00%
Wyoming,118667503,Tunkhannock Area SD,5271,Tunkhannock HS,194,131,67.53%,118,60.82%,143,73.71%,12,6.19%,13,6.70%
,119665003,Lackawanna Trail SD,4528,Lackawanna Trail JSHS,60,31,51.67%,30,50.00%,35,58.33%,4,6.67%,1,1.67%
York,112671303,Central York SD,4545,Central York HS,446,346,77.58%,328,73.54%,350,78.48%,4,0.90%,18,4.04%
,112671603,Dallastown Area SD,4553,Dallastown Area SHS,402,316,78.61%,309,76.87%,325,80.85%,9,2.24%,7,1.74%
,112671803,Dover Area SD,4558,Dover Area HS,183,115,62.84%,107,58.47%,123,67.21%,8,4.37%,8,4.37%
,112672203,Eastern York SD,4564,Eastern York HS,172,116,67.44%,110,63.95%,124,72.09%,8,4.65%,6,3.49%
,112672803,Hanover Public SD,4571,Hanover SHS,102,58,56.86%,53,51.96%,60,58.82%,2,1.96%,5,4.90%
,112673300,Crispus Attucks Youthbuild CS,7624,Crispus Attucks Youthbuild CS,54,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,112674403,Northeastern York SD,4577,Northeastern SHS,217,149,68.66%,140,64.52%,155,71.43%,6,2.76%,9,4.15%
,112675503,Red Lion Area SD,4598,Red Lion Area SHS,396,257,64.90%,232,58.59%,283,71.46%,26,6.57%,25,6.31%
,112676203,South Eastern SD,4602,Kennard-Dale HS,173,120,69.36%,117,67.63%,123,71.10%,3,1.73%,3,1.73%
,112676403,South Western SD,4608,South Western SHS,284,190,66.90%,187,65.85%,209,73.59%,19,6.69%,3,1.06%
,112676503,Southern York County SD,4614,Susquehannock HS,237,178,75.11%,174,73.42%,191,80.59%,13,5.49%,4,1.69%
,112676703,Spring Grove Area SD,4623,Spring Grove Area HS,264,153,57.95%,139,52.65%,162,61.36%,9,3.41%,14,5.30%
,112678503,West York Area SD,6705,West York Area HS,227,166,73.13%,157,69.16%,175,77.09%,9,3.96%,9,3.96%
,112679002,York City SD,4647,William Penn SHS,182,105,57.69%,97,53.30%,108,59.34%,3,1.65%,8,4.40%
,112679107,York Co School of Technology,5168,York Co School of Technology,351,147,41.88%,124,35.33%,148,42.17%,1,0.28%,23,6.55%
,112679403,York Suburban SD,4658,York Suburban SHS,202,167,82.67%,165,81.68%,171,84.65%,4,1.98%,2,0.99%
,115219002,West Shore SD,1732,Cedar Cliff HS,294,223,75.85%,223,75.85%,233,79.25%,10,3.40%,0,0.00%
,,,4704,Red Land SHS,286,203,70.98%,194,67.83%,213,74.48%,10,3.50%,9,3.15%
,115674603,Northern York County SD,6345,Northern HS,236,181,76.69%,170,72.03%,182,77.12%,1,0.42%,11,4.66%
,134677866,Helen Thackston Charter School,8041,Helen Thackston Charter School,48,20,41.67%,18,37.50%,20,41.67%,0,0.00%,2,4.17%
Overall,,,,,"125,051","83,542",66.81%,"80,862",64.66%,"86,091",68.84%,"2,549",2.04%,"2,680",2.14%
"May 19, 20179:01:02 AM",,,,,,- 2 -,,,,,www.pimsreports.state.pa.us,,,,
