county,AUN,LEA,SCHOOL CODE,SCHOOL,GRADUATE COUNT,COLLEGE BOUND,TOTAL COLLEGE BOUND %,2- OR 4-YEAR COLLEGE OR UNIVERSITY,2- OR 4-YEAR UNIVERSITY %,TOTAL POSTSECONDARY BOUND,TOTAL POSTSECONDARY BOUND %,NON-DEGREE-GRANTING POSTSECONDARY SCHOOL,NON-DEGREE-GRANTING POSTSECONDARY SCHOOL %,SPECIALIZED ASSOCIATE DEGREE GRANTING INSTITUTION,SPECIALIZED ASSOCIATE DEGREE GRANTING INSTITUTION %
Northampton,120480002,Lehigh Valley Academy Regional CS,7681,Lehigh Valley Academy Regional CS,93,80,86.02%,80,86.02%,81,87.10%,1,1.08%,0,0.00%
,,Lehigh Valley Academy Regional CS,,,93,80,86.02%,80,86.02%,81,87.10%,1,1.08%,0,0.00%
,120480803,Bangor Area SD,3434,Bangor Area HS,192,124,64.58%,124,64.58%,128,66.67%,4,2.08%,0,0.00%
,,,9999,Bangor Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Bangor Area SD,,,195,124,63.59%,124,63.59%,128,65.64%,4,2.05%,0,0.00%
,120481002,Bethlehem Area SD,3465,Liberty HS,608,408,67.11%,397,65.30%,413,67.93%,5,0.82%,11,1.81%
,,,4957,Freedom HS,413,292,70.70%,286,69.25%,299,72.40%,7,1.69%,6,1.45%
,,,9999,Bethlehem Area SD,9,6,66.67%,6,66.67%,7,77.78%,1,11.11%,0,0.00%
,,Bethlehem Area SD,,,"1,030",706,68.54%,689,66.89%,719,69.81%,13,1.26%,17,1.65%
,120483170,Lehigh Valley Charter High School for the Arts,7634,Lehigh Valley Charter High School for the Arts,141,113,80.14%,112,79.43%,113,80.14%,0,0.00%,1,0.71%
,,Lehigh Valley Charter High School for the Arts,,,141,113,80.14%,112,79.43%,113,80.14%,0,0.00%,1,0.71%
,120483302,Easton Area SD,3482,Easton Area HS,648,401,61.88%,399,61.57%,409,63.12%,8,1.23%,2,0.31%
,,Easton Area SD,,,648,401,61.88%,399,61.57%,409,63.12%,8,1.23%,2,0.31%
,120484803,Nazareth Area SD,3495,Nazareth Area HS,362,305,84.25%,301,83.15%,306,84.53%,1,0.28%,4,1.10%
,,Nazareth Area SD,,,362,305,84.25%,301,83.15%,306,84.53%,1,0.28%,4,1.10%
,120484903,Northampton Area SD,3505,Northampton Area HS,450,300,66.67%,299,66.44%,326,72.44%,26,5.78%,1,0.22%
,,,9999,Northampton Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Northampton Area SD,,,451,300,66.52%,299,66.30%,326,72.28%,26,5.76%,1,0.22%
,120485603,Pen Argyl Area SD,6439,Pen Argyl Area HS,117,75,64.10%,75,64.10%,80,68.38%,5,4.27%,0,0.00%
,,Pen Argyl Area SD,,,117,75,64.10%,75,64.10%,80,68.38%,5,4.27%,0,0.00%
,120486003,Saucon Valley SD,5352,Saucon Valley SHS,168,116,69.05%,116,69.05%,119,70.83%,3,1.79%,0,0.00%
,,,9999,Saucon Valley SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Saucon Valley SD,,,169,116,68.64%,116,68.64%,119,70.41%,3,1.78%,0,0.00%
,120488603,Wilson Area SD,3522,Wilson Area HS,161,102,63.35%,102,63.35%,104,64.60%,2,1.24%,0,0.00%
,,,9999,Wilson Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Wilson Area SD,,,165,102,61.82%,102,61.82%,104,63.03%,2,1.21%,0,0.00%
Northampton,,,,,"3,371","2,322",68.88%,"2,297",68.14%,"2,385",70.75%,63,1.87%,25,0.74%
Northumberland,116493503,Line Mountain SD,3532,Line Mountain HS,79,38,48.10%,35,44.30%,42,53.16%,4,5.06%,3,3.80%
,,Line Mountain SD,,,79,38,48.10%,35,44.30%,42,53.16%,4,5.06%,3,3.80%
,116495003,Milton Area SD,3541,Milton HS,170,67,39.41%,65,38.24%,70,41.18%,3,1.76%,2,1.18%
,,,9999,Milton Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Milton Area SD,,,171,67,39.18%,65,38.01%,70,40.94%,3,1.75%,2,1.17%
,116495103,Mount Carmel Area SD,6936,Mount Carmel Area HS,122,63,51.64%,62,50.82%,71,58.20%,8,6.56%,1,0.82%
,,Mount Carmel Area SD,,,122,63,51.64%,62,50.82%,71,58.20%,8,6.56%,1,0.82%
,116496503,Shamokin Area SD,7893,Shamokin Area HS,150,71,47.33%,70,46.67%,72,48.00%,1,0.67%,1,0.67%
,,Shamokin Area SD,,,150,71,47.33%,70,46.67%,72,48.00%,1,0.67%,1,0.67%
,116496603,Shikellamy SD,3569,Shikellamy HS,186,79,42.47%,76,40.86%,81,43.55%,2,1.08%,3,1.61%
,,,9999,Shikellamy SD,13,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Shikellamy SD,,,199,79,39.70%,76,38.19%,81,40.70%,2,1.01%,3,1.51%
,116498003,Warrior Run SD,5103,Warrior Run HS,126,58,46.03%,58,46.03%,71,56.35%,13,10.32%,0,0.00%
,,Warrior Run SD,,,126,58,46.03%,58,46.03%,71,56.35%,13,10.32%,0,0.00%
Northumberland,,,,,847,376,44.39%,366,43.21%,407,48.05%,31,3.66%,10,1.18%
Perry,115503004,Greenwood SD,6341,Greenwood HS,51,33,64.71%,33,64.71%,33,64.71%,0,0.00%,0,0.00%
,,Greenwood SD,,,51,33,64.71%,33,64.71%,33,64.71%,0,0.00%,0,0.00%
,115504003,Newport SD,7930,Newport HS,67,40,59.70%,40,59.70%,42,62.69%,2,2.99%,0,0.00%
,,,9999,Newport SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Newport SD,,,70,40,57.14%,40,57.14%,42,60.00%,2,2.86%,0,0.00%
,115506003,Susquenita SD,3589,Susquenita HS,119,58,48.74%,58,48.74%,60,50.42%,2,1.68%,0,0.00%
,,,9999,Susquenita SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Susquenita SD,,,121,58,47.93%,58,47.93%,60,49.59%,2,1.65%,0,0.00%
,115508003,West Perry SD,3596,West Perry SHS,161,86,53.42%,85,52.80%,89,55.28%,3,1.86%,1,0.62%
,,,9999,West Perry SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,West Perry SD,,,162,86,53.09%,85,52.47%,89,54.94%,3,1.85%,1,0.62%
Perry,,,,,404,217,53.71%,216,53.47%,224,55.45%,7,1.73%,1,0.25%
Philadelphia,100510000,First Philadelphia Preparatory CS,7744,First Philadelphia Preparatory CS,82,8,9.76%,8,9.76%,9,10.98%,1,1.22%,0,0.00%
,,,9999,First Philadelphia Preparatory CS,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,First Philadelphia Preparatory CS,,,83,8,9.64%,8,9.64%,9,10.84%,1,1.20%,0,0.00%
,114514135,Sankofa Freedom Academy CS,8083,Sankofa Freedom Academy CS,45,32,71.11%,32,71.11%,39,86.67%,7,15.56%,0,0.00%
,,,9999,Sankofa Freedom Academy CS,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Sankofa Freedom Academy CS,,,47,32,68.09%,32,68.09%,39,82.98%,7,14.89%,0,0.00%
,126510002,Mastery CHS-Lenfest Campus,7678,Mastery CHS-Lenfest Campus,88,63,71.59%,61,69.32%,69,78.41%,6,6.82%,2,2.27%
,,Mastery CHS-Lenfest Campus,,,88,63,71.59%,61,69.32%,69,78.41%,6,6.82%,2,2.27%
,126510009,Philadelphia Electrical & Tech CHS,7737,Philadelphia Electrical & Tech CHS,140,69,49.29%,69,49.29%,84,60.00%,15,10.71%,0,0.00%
,,Philadelphia Electrical & Tech CHS,,,140,69,49.29%,69,49.29%,84,60.00%,15,10.71%,0,0.00%
,126510010,Belmont CS,7750,Belmont CS,77,51,66.23%,51,66.23%,59,76.62%,8,10.39%,0,0.00%
,,Belmont CS,,,77,51,66.23%,51,66.23%,59,76.62%,8,10.39%,0,0.00%
,126510014,Maritime Academy CS,7777,Maritime Academy CS,69,41,59.42%,40,57.97%,45,65.22%,4,5.80%,1,1.45%
,,Maritime Academy CS,,,69,41,59.42%,40,57.97%,45,65.22%,4,5.80%,1,1.45%
,126510022,Mastery CS-Shoemaker Campus,7909,Mastery CS -Shoemaker Campus,131,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Mastery CS-Shoemaker Campus,,,131,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,126510023,Mastery CS-Thomas Campus,7910,Mastery CS - Thomas Campus,94,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Mastery CS-Thomas Campus,,,94,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,126511530,TECH Freire CS,8359,TECH Freire CS,90,73,81.11%,73,81.11%,81,90.00%,8,8.89%,0,0.00%
,,TECH Freire CS,,,90,73,81.11%,73,81.11%,81,90.00%,8,8.89%,0,0.00%
,126511563,Esperanza Cyber CS,8216,Esperanza Cyber CS,112,61,54.46%,54,48.21%,69,61.61%,8,7.14%,7,6.25%
,,Esperanza Cyber CS,,,112,61,54.46%,54,48.21%,69,61.61%,8,7.14%,7,6.25%
,126512840,Community Academy of Philadelphia CS,7510,Community Academy of Philadelphia CS,122,80,65.57%,80,65.57%,86,70.49%,6,4.92%,0,0.00%
,,Community Academy of Philadelphia CS,,,122,80,65.57%,80,65.57%,86,70.49%,6,4.92%,0,0.00%
,126512870,Youth Build Phila CS,7513,Youth Build Phila CS,144,9,6.25%,9,6.25%,10,6.94%,1,0.69%,0,0.00%
,,Youth Build Phila CS,,,144,9,6.25%,9,6.25%,10,6.94%,1,0.69%,0,0.00%
,126512960,Preparatory CS of Mathematics Science Tech and Careers,7540,Preparatory CS of Mathematics Science Tech and Careers,129,67,51.94%,67,51.94%,80,62.02%,13,10.08%,0,0.00%
,,Preparatory CS of Mathematics Science Tech and Careers,,,129,67,51.94%,67,51.94%,80,62.02%,13,10.08%,0,0.00%
,126512980,Imhotep Institute CHS,7542,Imhotep Institute CHS,139,88,63.31%,88,63.31%,100,71.94%,12,8.63%,0,0.00%
,,Imhotep Institute CHS,,,139,88,63.31%,88,63.31%,100,71.94%,12,8.63%,0,0.00%
,126513000,Multicultural Academy CS,7546,Multicultural Academy CS,53,46,86.79%,46,86.79%,50,94.34%,4,7.55%,0,0.00%
,,Multicultural Academy CS,,,53,46,86.79%,46,86.79%,50,94.34%,4,7.55%,0,0.00%
,126513117,MaST Community CS II,8360,MaST Community CS II,76,57,75.00%,57,75.00%,65,85.53%,8,10.53%,0,0.00%
,,MaST Community CS II,,,76,57,75.00%,57,75.00%,65,85.53%,8,10.53%,0,0.00%
,126513150,MAST Community CS,7574,MAST Community CS,107,94,87.85%,94,87.85%,97,90.65%,3,2.80%,0,0.00%
,,,9999,MAST Community CS,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,MAST Community CS,,,108,94,87.04%,94,87.04%,97,89.81%,3,2.78%,0,0.00%
,126513230,Math Civics and Sciences CS,7582,Math Civics and Sciences CS,73,73,100.00%,73,100.00%,73,100.00%,0,0.00%,0,0.00%
,,Math Civics and Sciences CS,,,73,73,100.00%,73,100.00%,73,100.00%,0,0.00%,0,0.00%
,126513270,Freire CS,7586,Freire CS,98,75,76.53%,71,72.45%,78,79.59%,3,3.06%,4,4.08%
,,,9999,Freire CS,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Freire CS,,,100,75,75.00%,71,71.00%,78,78.00%,3,3.00%,4,4.00%
,126513280,Philadelphia Academy CS,7587,Philadelphia Academy CS,104,71,68.27%,71,68.27%,76,73.08%,5,4.81%,0,0.00%
,,,9999,Philadelphia Academy CS,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Philadelphia Academy CS,,,105,71,67.62%,71,67.62%,76,72.38%,5,4.76%,0,0.00%
,126513290,Mastery CS-Hardy Williams,7588,Mastery CS-Hardy Williams,95,59,62.11%,59,62.11%,69,72.63%,10,10.53%,0,0.00%
,,Mastery CS-Hardy Williams,,,95,59,62.11%,59,62.11%,69,72.63%,10,10.53%,0,0.00%
,126513400,Philadelphia Performing Arts CS,7647,Philadelphia Performing Arts CS,176,167,94.89%,167,94.89%,167,94.89%,0,0.00%,0,0.00%
,,,9999,Philadelphia Performing Arts CS,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Philadelphia Performing Arts CS,,,178,167,93.82%,167,93.82%,167,93.82%,0,0.00%,0,0.00%
,126513420,New Foundations CS,7649,New Foundations CS,189,144,76.19%,138,73.02%,151,79.89%,7,3.70%,6,3.17%
,,New Foundations CS,,,189,144,76.19%,138,73.02%,151,79.89%,7,3.70%,6,3.17%
,126513440,Esperanza Academy CS,7665,Esperanza Academy CS,169,98,57.99%,96,56.80%,115,68.05%,17,10.06%,2,1.18%
,,,9999,Esperanza Academy CS,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Esperanza Academy CS,,,170,98,57.65%,96,56.47%,115,67.65%,17,10.00%,2,1.18%
,126513450,Franklin Towne CHS,7666,Franklin Towne CHS,257,213,82.88%,189,73.54%,215,83.66%,2,0.78%,24,9.34%
,,Franklin Towne CHS,,,257,213,82.88%,189,73.54%,215,83.66%,2,0.78%,24,9.34%
,126513480,Mariana Bracetti Academy CS,7672,Mariana Bracetti Academy CS,106,67,63.21%,67,63.21%,78,73.58%,11,10.38%,0,0.00%
,,,9999,Mariana Bracetti Academy CS,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Mariana Bracetti Academy CS,,,107,67,62.62%,67,62.62%,78,72.90%,11,10.28%,0,0.00%
,126513734,Mastery CS-Gratz Campus,8207,Mastery CS-Gratz Campus,183,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Mastery CS-Gratz Campus,,,183,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,126514864,KIPP DuBois CS,8358,KIPP DuBois CS,126,96,76.19%,96,76.19%,114,90.48%,18,14.29%,0,0.00%
,,KIPP DuBois CS,,,126,96,76.19%,96,76.19%,114,90.48%,18,14.29%,0,0.00%
,126515001,Philadelphia City SD,3728,Widener Memorial Sch,9,1,11.11%,1,11.11%,1,11.11%,0,0.00%,0,0.00%
,,,3808,Masterman Julia R Sec Sch,112,108,96.43%,108,96.43%,109,97.32%,1,0.89%,0,0.00%
,,,3816,Fels Samuel HS,180,114,63.33%,102,56.67%,122,67.78%,8,4.44%,12,6.67%
,,,3818,Furness Horace HS,145,41,28.28%,40,27.59%,42,28.97%,1,0.69%,1,0.69%
,,,3841,Dobbins AVT HS,144,84,58.33%,76,52.78%,93,64.58%,9,6.25%,8,5.56%
,,,3842,Mastbaum Jules E AVTS,83,33,39.76%,24,28.92%,40,48.19%,7,8.43%,9,10.84%
,,,3843,Girls HS,157,130,82.80%,126,80.25%,132,84.08%,2,1.27%,4,2.55%
,,,3844,Roxborough HS,105,51,48.57%,43,40.95%,65,61.90%,14,13.33%,8,7.62%
,,,3845,Lincoln HS,334,222,66.47%,181,54.19%,240,71.86%,18,5.39%,41,12.28%
,,,3847,Bartram John - Main,107,22,20.56%,22,20.56%,22,20.56%,0,0.00%,0,0.00%
,,,3848,Central HS,564,402,71.28%,398,70.57%,405,71.81%,3,0.53%,4,0.71%
,,,3849,Edison HS/Fareira Skills,164,61,37.20%,50,30.49%,69,42.07%,8,4.88%,11,6.71%
,,,3850,Frankford HS,162,75,46.30%,70,43.21%,80,49.38%,5,3.09%,5,3.09%
,,,3851,Franklin Benjamin HS,80,47,58.75%,40,50.00%,52,65.00%,5,6.25%,7,8.75%
,,,3855,Northeast HS,625,466,74.56%,441,70.56%,479,76.64%,13,2.08%,25,4.00%
,,,3857,Overbrook HS,78,46,58.97%,43,55.13%,50,64.10%,4,5.13%,3,3.85%
,,,3859,South Philadelphia HS,107,39,36.45%,38,35.51%,41,38.32%,2,1.87%,1,0.93%
,,,3860,West Philadelphia HS,107,73,68.22%,67,62.62%,79,73.83%,6,5.61%,6,5.61%
,,,3861,Saul W B Agricultural School,119,88,73.95%,79,66.39%,95,79.83%,7,5.88%,9,7.56%
,,,6527,Washington George HS,308,146,47.40%,134,43.51%,153,49.68%,7,2.27%,12,3.90%
,,,6548,Parkway Northwest,51,29,56.86%,27,52.94%,30,58.82%,1,1.96%,2,3.92%
,,,6675,King Martin Luther HS,78,40,51.28%,34,43.59%,47,60.26%,7,8.97%,6,7.69%
,,,6822,Franklin LC,186,128,68.82%,123,66.13%,136,73.12%,8,4.30%,5,2.69%
,,,6996,Creative and Performing Arts,186,103,55.38%,101,54.30%,106,56.99%,3,1.61%,2,1.08%
,,,7023,Carver HS,182,172,94.51%,167,91.76%,174,95.60%,2,1.10%,5,2.75%
,,,7070,Bodine William W HS,138,115,83.33%,111,80.43%,117,84.78%,2,1.45%,4,2.90%
,,,7072,Swenson Arts & Technology HS,146,88,60.27%,76,52.05%,98,67.12%,10,6.85%,12,8.22%
,,,7229,Hill Freedman World Academy,79,41,51.90%,39,49.37%,41,51.90%,0,0.00%,2,2.53%
,,,7245,Sayre William L MS,71,35,49.30%,30,42.25%,42,59.15%,7,9.86%,5,7.04%
,,,7255,Strawberry Mansion HS,45,3,6.67%,3,6.67%,3,6.67%,0,0.00%,0,0.00%
,,,7664,Gamp,61,53,86.89%,51,83.61%,54,88.52%,1,1.64%,2,3.28%
,,,7780,Paul Robeson HS for Human Services,72,51,70.83%,44,61.11%,57,79.17%,6,8.33%,7,9.72%
,,,7782,Parkway Center City Middle College,97,87,89.69%,85,87.63%,88,90.72%,1,1.03%,2,2.06%
,,,7808,Parkway West,53,41,77.36%,36,67.92%,45,84.91%,4,7.55%,5,9.43%
,,,7811,Lankenau HS,79,64,81.01%,60,75.95%,68,86.08%,4,5.06%,4,5.06%
,,,7813,Randolph A. Philip AVT HS,71,15,21.13%,12,16.90%,18,25.35%,3,4.23%,3,4.23%
,,,7815,Motivation HS,73,54,73.97%,47,64.38%,56,76.71%,2,2.74%,7,9.59%
,,,7850,Philadelphia Military Acad at Elverson,62,39,62.90%,36,58.06%,42,67.74%,3,4.84%,3,4.84%
,,,7852,Kensington Creative & Performing Arts HS,86,22,25.58%,22,25.58%,24,27.91%,2,2.33%,0,0.00%
,,,7855,Kensington Health Sciences,90,68,75.56%,56,62.22%,72,80.00%,4,4.44%,12,13.33%
,,,7903,School of the Future,126,81,64.29%,61,48.41%,87,69.05%,6,4.76%,20,15.87%
,,,7904,Academy at Palumbo,236,140,59.32%,139,58.90%,141,59.75%,1,0.42%,1,0.42%
,,,7905,Constitution HS,95,60,63.16%,55,57.89%,62,65.26%,2,2.11%,5,5.26%
,,,7906,Science Leadership Academy,115,97,84.35%,95,82.61%,99,86.09%,2,1.74%,2,1.74%
,,,8039,Arts Academy at Benjamin Rush,165,136,82.42%,133,80.61%,141,85.45%,5,3.03%,3,1.82%
,,,8293,Penn Treaty Sch,51,29,56.86%,22,43.14%,32,62.75%,3,5.88%,7,13.73%
,,,8298,The SD of Philadelphia Virtual Academy,116,37,31.90%,31,26.72%,43,37.07%,6,5.17%,6,5.17%
,,,8328,The Workshop School,33,19,57.58%,18,54.55%,21,63.64%,2,6.06%,1,3.03%
,,,8329,The U School: Innovative Lab,45,22,48.89%,20,44.44%,23,51.11%,1,2.22%,2,4.44%
,,,8330,The Science Leadership Academy at Beeber,104,82,78.85%,81,77.88%,83,79.81%,1,0.96%,1,0.96%
,,,8331,The Linc,31,16,51.61%,15,48.39%,19,61.29%,3,9.68%,1,3.23%
,,,8332,Building 21,68,53,77.94%,43,63.24%,54,79.41%,1,1.47%,10,14.71%
,,,8385,Philadelphia Learning Academy - North,40,1,2.50%,1,2.50%,1,2.50%,0,0.00%,0,0.00%
,,,8386,Philadelphia Learning Academy - South,19,5,26.32%,5,26.32%,6,31.58%,1,5.26%,0,0.00%
,,,8388,Kensington HS,70,35,50.00%,31,44.29%,37,52.86%,2,2.86%,4,5.71%
,,,8440,Vaux HS: A Big Picture School,61,41,67.21%,35,57.38%,46,75.41%,5,8.20%,6,9.84%
,,,8508,Olney HS,250,8,3.20%,2,0.80%,8,3.20%,0,0.00%,6,2.40%
,,,9999,Philadelphia City SD,844,331,39.22%,249,29.50%,371,43.96%,40,4.74%,82,9.72%
,,Philadelphia City SD,,,"8,065","4,690",58.15%,"4,279",53.06%,"4,961",61.51%,271,3.36%,411,5.10%
,126519434,Universal Audenried CS,8195,Universal Audenried CS,98,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Universal Audenried CS,,,98,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,151514721,Mastery CS-Pickett Campus,7961,Mastery CS-Pickett Campus,108,58,53.70%,58,53.70%,69,63.89%,11,10.19%,0,0.00%
,,Mastery CS-Pickett Campus,,,108,58,53.70%,58,53.70%,69,63.89%,11,10.19%,0,0.00%
,181519176,ASPIRA Bilingual Cyber CS,8148,ASPIRA Bilingual Cyber CS,142,69,48.59%,69,48.59%,70,49.30%,1,0.70%,0,0.00%
,,ASPIRA Bilingual Cyber CS,,,142,69,48.59%,69,48.59%,70,49.30%,1,0.70%,0,0.00%
,185515523,Boys Latin of Philadelphia CS,7981,Boys Latin of Philadelphia CS,94,61,64.89%,57,60.64%,64,68.09%,3,3.19%,4,4.26%
,,Boys Latin of Philadelphia CS,,,94,61,64.89%,57,60.64%,64,68.09%,3,3.19%,4,4.26%
,192518422,Tacony Academy CS,8126,Tacony Academy CS,85,61,71.76%,61,71.76%,61,71.76%,0,0.00%,0,0.00%
,,Tacony Academy CS,,,85,61,71.76%,61,71.76%,61,71.76%,0,0.00%,0,0.00%
Philadelphia,,,,,"11,877","6,841",57.60%,"6,380",53.72%,"7,304",61.50%,463,3.90%,461,3.88%
Pike,119648303,Wallenpaupack Area SD,4310,Wallenpaupack Area HS,217,152,70.05%,144,66.36%,166,76.50%,14,6.45%,8,3.69%
,,,9999,Wallenpaupack Area SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Wallenpaupack Area SD,,,222,152,68.47%,144,64.86%,166,74.77%,14,6.31%,8,3.60%
,120522003,Delaware Valley SD,5261,Delaware Valley HS,321,206,64.17%,203,63.24%,214,66.67%,8,2.49%,3,0.93%
,,Delaware Valley SD,,,321,206,64.17%,203,63.24%,214,66.67%,8,2.49%,3,0.93%
Pike,,,,,543,358,65.93%,347,63.90%,380,69.98%,22,4.05%,11,2.03%
Potter,109530304,Austin Area SD,6222,Austin Area JSHS,16,8,50.00%,8,50.00%,8,50.00%,0,0.00%,0,0.00%
,,Austin Area SD,,,16,8,50.00%,8,50.00%,8,50.00%,0,0.00%,0,0.00%
,109531304,Coudersport Area SD,3869,Coudersport Area JSHS,55,30,54.55%,30,54.55%,37,67.27%,7,12.73%,0,0.00%
,,Coudersport Area SD,,,55,30,54.55%,30,54.55%,37,67.27%,7,12.73%,0,0.00%
,109532804,Galeton Area SD,6223,Galeton Area Sch,24,9,37.50%,9,37.50%,11,45.83%,2,8.33%,0,0.00%
,,Galeton Area SD,,,24,9,37.50%,9,37.50%,11,45.83%,2,8.33%,0,0.00%
,109535504,Northern Potter SD,3875,Northern Potter JSHS,34,16,47.06%,16,47.06%,16,47.06%,0,0.00%,0,0.00%
,,Northern Potter SD,,,34,16,47.06%,16,47.06%,16,47.06%,0,0.00%,0,0.00%
,109537504,Oswayo Valley SD,3877,Oswayo Valley HS,28,14,50.00%,14,50.00%,18,64.29%,4,14.29%,0,0.00%
,,Oswayo Valley SD,,,28,14,50.00%,14,50.00%,18,64.29%,4,14.29%,0,0.00%
Potter,,,,,157,77,49.04%,77,49.04%,90,57.32%,13,8.28%,0,0.00%
Schuylkill,129540803,Blue Mountain SD,3891,Blue Mountain HS,191,114,59.69%,113,59.16%,128,67.02%,14,7.33%,1,0.52%
,,Blue Mountain SD,,,191,114,59.69%,113,59.16%,128,67.02%,14,7.33%,1,0.52%
,129544503,Mahanoy Area SD,8403,Mahanoy Area JSHS,65,35,53.85%,32,49.23%,35,53.85%,0,0.00%,3,4.62%
,,Mahanoy Area SD,,,65,35,53.85%,32,49.23%,35,53.85%,0,0.00%,3,4.62%
,129544703,Minersville Area SD,6583,Minersville Area JSHS,74,37,50.00%,36,48.65%,38,51.35%,1,1.35%,1,1.35%
,,,9999,Minersville Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Minersville Area SD,,,75,37,49.33%,36,48.00%,38,50.67%,1,1.33%,1,1.33%
,129544907,Gillingham Charter School,8161,Gillingham Charter School,10,2,20.00%,2,20.00%,2,20.00%,0,0.00%,0,0.00%
,,Gillingham Charter School,,,10,2,20.00%,2,20.00%,2,20.00%,0,0.00%,0,0.00%
,129545003,North Schuylkill SD,3883,North Schuylkill JSHS,166,88,53.01%,88,53.01%,91,54.82%,3,1.81%,0,0.00%
,,North Schuylkill SD,,,166,88,53.01%,88,53.01%,91,54.82%,3,1.81%,0,0.00%
,129546003,Pine Grove Area SD,3910,Pine Grove Area HS,129,60,46.51%,59,45.74%,60,46.51%,0,0.00%,1,0.78%
,,Pine Grove Area SD,,,129,60,46.51%,59,45.74%,60,46.51%,0,0.00%,1,0.78%
,129546103,Pottsville Area SD,3924,Pottsville Area HS,183,94,51.37%,94,51.37%,103,56.28%,9,4.92%,0,0.00%
,,,9999,Pottsville Area SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Pottsville Area SD,,,187,94,50.27%,94,50.27%,103,55.08%,9,4.81%,0,0.00%
,129547203,Shenandoah Valley SD,3940,Shenandoah Valley JSHS,72,39,54.17%,39,54.17%,44,61.11%,5,6.94%,0,0.00%
,,Shenandoah Valley SD,,,72,39,54.17%,39,54.17%,44,61.11%,5,6.94%,0,0.00%
,129547303,Schuylkill Haven Area SD,5264,Schuylkill Haven SHS,79,43,54.43%,39,49.37%,44,55.70%,1,1.27%,4,5.06%
,,Schuylkill Haven Area SD,,,79,43,54.43%,39,49.37%,44,55.70%,1,1.27%,4,5.06%
,129547603,Tamaqua Area SD,5070,Tamaqua Area SHS,147,108,73.47%,101,68.71%,109,74.15%,1,0.68%,7,4.76%
,,Tamaqua Area SD,,,147,108,73.47%,101,68.71%,109,74.15%,1,0.68%,7,4.76%
,129547803,Tri-Valley SD,3957,Tri-Valley JSHS,63,38,60.32%,38,60.32%,40,63.49%,2,3.17%,0,0.00%
,,Tri-Valley SD,,,63,38,60.32%,38,60.32%,40,63.49%,2,3.17%,0,0.00%
,129548803,Williams Valley SD,3914,Williams Valley JSHS,74,42,56.76%,41,55.41%,42,56.76%,0,0.00%,1,1.35%
,,Williams Valley SD,,,74,42,56.76%,41,55.41%,42,56.76%,0,0.00%,1,1.35%
Schuylkill,,,,,"1,258",700,55.64%,682,54.21%,736,58.51%,36,2.86%,18,1.43%
Snyder,116555003,Midd-West SD,3962,Midd-West HS,128,34,26.56%,34,26.56%,37,28.91%,3,2.34%,0,0.00%
,,,9999,Midd-West SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,Midd-West SD,,,131,34,25.95%,34,25.95%,37,28.24%,3,2.29%,0,0.00%
,116557103,Selinsgrove Area SD,3969,Selinsgrove Area HS,178,116,65.17%,112,62.92%,117,65.73%,1,0.56%,4,2.25%
,,,9999,Selinsgrove Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
