county,AUN,LEA,LEA Type,School Number,School,Total Graduates,Total College-Bound,Total College-Bound %,2- or 4-Year College or University,2- or 4-Year College or University %,Total Postsecondary Bound,Total Postsecondary Bound %,Non-Degree-Granting Postsecondary School,Non-Degree-Granting Postsecondary School %,Specialized Associate Degree-Granting Institution,Specialized Associate Degree-Granting Institution %
Mercer,104433604,Jamestown Area SD,SD,6126,Jamestown Area JSHS,52,37,71.15,29,55.77,37,71.15,0,0.00,8,15.38
Mercer,104433903,Lakeview SD,SD,3155,Lakeview HS,100,58,58.00,51,51.00,60,60.00,2,2.00,7,7.00
Mercer,104435003,Mercer Area SD,SD,3158,Mercer Area SHS,113,69,61.06,64,56.64,73,64.60,4,3.54,5,4.42
Mercer,104435303,Reynolds SD,SD,3165,Reynolds JSHS,101,70,69.31,55,54.46,72,71.29,2,1.98,15,14.85
Mercer,104435303,Reynolds SD,SD,9999,Reynolds SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Mercer,104435603,Sharon City SD,SD,8093,Sharon HS,113,72,63.72,59,52.21,75,66.37,3,2.65,13,11.50
Mercer,104435703,Sharpsville Area SD,SD,3124,Sharpsville Area SHS,91,68,74.73,65,71.43,70,76.92,2,2.20,3,3.30
Mercer,104437503,West Middlesex Area SD,SD,6129,West Middlesex Area HS,87,57,65.52,53,60.92,59,67.82,2,2.30,4,4.60
Mifflin,111444602,Mifflin County SD,SD,8187,Mifflin Co HS,413,219,53.03,188,45.52,230,55.69,11,2.66,31,7.51
Monroe,120450003,Evergreen Community CS,CS,7866,Evergreen Community CS,11,9,81.82,9,81.82,9,81.82,0,0.00,0,0.00
Monroe,120452003,East Stroudsburg Area SD,SD,6935,East Stroudsburg SHS South,357,266,74.51,266,74.51,286,80.11,20,5.60,0,0.00
Monroe,120452003,East Stroudsburg Area SD,SD,7641,East Stroudsburg SHS North,278,182,65.47,182,65.47,205,73.74,23,8.27,0,0.00
Monroe,120455203,Pleasant Valley SD,SD,3210,Pleasant Valley HS,430,301,70.00,289,67.21,308,71.63,7,1.63,12,2.79
Monroe,120455203,Pleasant Valley SD,SD,9999,Pleasant Valley SD,1,1,100.00,1,100.00,1,100.00,0,0.00,0,0.00
Monroe,120455403,Pocono Mountain SD,SD,3216,Pocono Mountain East HS,369,255,69.11,252,68.29,267,72.36,12,3.25,3,0.81
Monroe,120455403,Pocono Mountain SD,SD,7738,Pocono Mountain West HS,462,303,65.58,299,64.72,311,67.32,8,1.73,4,0.87
Monroe,120456003,Stroudsburg Area SD,SD,3224,Stroudsburg HS,443,328,74.04,326,73.59,328,74.04,0,0.00,2,0.45
Montgomery,123460001,Pennsylvania Virtual CS,CS,7687,Pennsylvania Virtual CS,211,110,52.13,110,52.13,129,61.14,19,9.00,0,0.00
Montgomery,123460302,Abington SD,SD,3241,Abington SHS,540,464,85.93,463,85.74,466,86.30,2,0.37,1,0.19
Montgomery,123460302,Abington SD,SD,9999,Abington SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Montgomery,123461302,Cheltenham Township SD,SD,3260,Cheltenham HS,324,292,90.12,289,89.20,295,91.05,3,0.93,3,0.93
Montgomery,123461302,Cheltenham Township SD,SD,9999,Cheltenham Township SD,9,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Montgomery,123461602,Colonial SD,SD,3333,Plymouth-Whitemarsh SHS,368,331,89.95,327,88.86,335,91.03,4,1.09,4,1.09
Montgomery,123461602,Colonial SD,SD,9999,Colonial SD,11,7,63.64,7,63.64,7,63.64,0,0.00,0,0.00
Montgomery,123463603,Hatboro-Horsham SD,SD,3272,Hatboro-Horsham SHS,395,353,89.37,351,88.86,356,90.13,3,0.76,2,0.51
Montgomery,123463603,Hatboro-Horsham SD,SD,9999,Hatboro-Horsham SD,11,1,9.09,1,9.09,1,9.09,0,0.00,0,0.00
Montgomery,123463803,Jenkintown SD,SD,8049,Jenkintown Middle/High School,52,49,94.23,49,94.23,49,94.23,0,0.00,0,0.00
Montgomery,123464502,Lower Merion SD,SD,3295,Lower Merion HS,307,288,93.81,287,93.49,288,93.81,0,0.00,1,0.33
Montgomery,123464502,Lower Merion SD,SD,3296,Harriton SHS,283,271,95.76,271,95.76,272,96.11,1,0.35,0,0.00
Montgomery,123464502,Lower Merion SD,SD,9999,Lower Merion SD,6,4,66.67,4,66.67,4,66.67,0,0.00,0,0.00
Montgomery,123464603,Lower Moreland Township SD,SD,4960,Lower Moreland HS,175,167,95.43,167,95.43,167,95.43,0,0.00,0,0.00
Montgomery,123464603,Lower Moreland Township SD,SD,9999,Lower Moreland Township SD,3,1,33.33,1,33.33,1,33.33,0,0.00,0,0.00
Montgomery,123465303,Methacton SD,SD,3305,Methacton HS,444,401,90.32,399,89.86,405,91.22,4,0.90,2,0.45
Montgomery,123465303,Methacton SD,SD,9999,Methacton SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Montgomery,123465507,North Montco Tech Career Center,CTC,4958,North Montco Tech Career Center,55,23,41.82,23,41.82,26,47.27,3,5.45,0,0.00
Montgomery,123465602,Norristown Area SD,SD,6729,Norristown Area HS,345,291,84.35,282,81.74,291,84.35,0,0.00,9,2.61
Montgomery,123465602,Norristown Area SD,SD,6998,Roosevelt Altern Sch,60,41,68.33,38,63.33,41,68.33,0,0.00,3,5.00
Montgomery,123465602,Norristown Area SD,SD,9999,Norristown Area SD,13,3,23.08,2,15.38,3,23.08,0,0.00,1,7.69
Montgomery,123465702,North Penn SD,SD,5345,North Penn SHS,962,832,86.49,830,86.28,852,88.57,20,2.08,2,0.21
Montgomery,123465702,North Penn SD,SD,9999,North Penn SD,7,1,14.29,1,14.29,2,28.57,1,14.29,0,0.00
Montgomery,123466103,Perkiomen Valley SD,SD,3328,Perkiomen Valley HS,411,346,84.18,346,84.18,353,85.89,7,1.70,0,0.00
Montgomery,123466103,Perkiomen Valley SD,SD,9999,Perkiomen Valley SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Montgomery,123466303,Pottsgrove SD,SD,3338,Pottsgrove SHS,236,171,72.46,170,72.03,173,73.31,2,0.85,1,0.42
Montgomery,123466303,Pottsgrove SD,SD,9999,Pottsgrove SD,6,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Montgomery,123466403,Pottstown SD,SD,3348,Pottstown SHS,153,114,74.51,105,68.63,121,79.08,7,4.58,9,5.88
Montgomery,123466403,Pottstown SD,SD,9999,Pottstown SD,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Montgomery,123467103,Souderton Area SD,SD,3354,Souderton Area SHS,520,417,80.19,403,77.50,422,81.15,5,0.96,14,2.69
Montgomery,123467103,Souderton Area SD,SD,9999,Souderton Area SD,9,2,22.22,1,11.11,3,33.33,1,11.11,1,11.11
Montgomery,123467203,Springfield Township SD,SD,3376,Springfield Twp HS,138,118,85.51,116,84.06,121,87.68,3,2.17,2,1.45
Montgomery,123467203,Springfield Township SD,SD,9999,Springfield Township SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Montgomery,123467303,Spring-Ford Area SD,SD,3367,Spring-Ford SHS 9-12 Ctr,540,476,88.15,475,87.96,481,89.07,5,0.93,1,0.19
Montgomery,123467303,Spring-Ford Area SD,SD,9999,Spring-Ford Area SD,6,2,33.33,2,33.33,2,33.33,0,0.00,0,0.00
Montgomery,123468303,Upper Dublin SD,SD,5078,Upper Dublin HS,364,342,93.96,342,93.96,346,95.05,4,1.10,0,0.00
Montgomery,123468303,Upper Dublin SD,SD,9999,Upper Dublin SD,10,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Montgomery,123468402,Upper Merion Area SD,SD,3395,Upper Merion HS,233,218,93.56,215,92.27,218,93.56,0,0.00,3,1.29
Montgomery,123468402,Upper Merion Area SD,SD,9999,Upper Merion Area SD,5,5,100.00,5,100.00,5,100.00,0,0.00,0,0.00
Montgomery,123468503,Upper Moreland Township SD,SD,3401,Upper Moreland HS,256,212,82.81,209,81.64,219,85.55,7,2.73,3,1.17
Montgomery,123468503,Upper Moreland Township SD,SD,9999,Upper Moreland Township SD,5,1,20.00,0,0.00,1,20.00,0,0.00,1,20.00
Montgomery,123468603,Upper Perkiomen SD,SD,5081,Upper Perkiomen HS,235,171,72.77,167,71.06,179,76.17,8,3.40,4,1.70
Montgomery,123468603,Upper Perkiomen SD,SD,9999,Upper Perkiomen SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Montgomery,123469303,Wissahickon SD,SD,3247,Wissahickon SHS,359,332,92.48,331,92.20,337,93.87,5,1.39,1,0.28
Montgomery,123469303,Wissahickon SD,SD,9999,Wissahickon SD,9,3,33.33,3,33.33,3,33.33,0,0.00,0,0.00
Montour,116471803,Danville Area SD,SD,3425,Danville Area SHS,172,132,76.74,123,71.51,140,81.40,8,4.65,9,5.23
Northampton,120480002,Lehigh Valley Academy Regional CS,CS,7681,Lehigh Valley Academy Regional CS,32,29,90.62,29,90.62,29,90.62,0,0.00,0,0.00
Northampton,120480803,Bangor Area SD,SD,3434,Bangor Area HS,240,164,68.33,164,68.33,166,69.17,2,0.83,0,0.00
Northampton,120480803,Bangor Area SD,SD,9999,Bangor Area SD,4,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Northampton,120481002,Bethlehem Area SD,SD,3465,Liberty HS,641,462,72.07,454,70.83,467,72.85,5,0.78,8,1.25
Northampton,120481002,Bethlehem Area SD,SD,4957,Freedom HS,455,392,86.15,385,84.62,397,87.25,5,1.10,7,1.54
Northampton,120481002,Bethlehem Area SD,SD,9999,Bethlehem Area SD,6,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Northampton,120483170,Lehigh Valley Charter High School for th,CS,7634,Lehigh Valley Charter High School for th,107,93,86.92,93,86.92,93,86.92,0,0.00,0,0.00
Northampton,120483302,Easton Area SD,SD,3482,Easton Area HS,611,483,79.05,479,78.40,495,81.01,12,1.96,4,0.65
Northampton,120484803,Nazareth Area SD,SD,3495,Nazareth Area HS,359,312,86.91,310,86.35,319,88.86,7,1.95,2,0.56
Northampton,120484803,Nazareth Area SD,SD,9999,Nazareth Area SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Northampton,120484903,Northampton Area SD,SD,3505,Northampton Area HS,419,339,80.91,334,79.71,341,81.38,2,0.48,5,1.19
Northampton,120485603,Pen Argyl Area SD,SD,6439,Pen Argyl Area HS,112,89,79.46,88,78.57,91,81.25,2,1.79,1,0.89
Northampton,120486003,Saucon Valley SD,SD,5352,Saucon Valley SHS,176,148,84.09,145,82.39,149,84.66,1,0.57,3,1.70
Northampton,120486003,Saucon Valley SD,SD,9999,Saucon Valley SD,6,2,33.33,2,33.33,2,33.33,0,0.00,0,0.00
Northampton,120488603,Wilson Area SD,SD,3522,Wilson Area HS,167,125,74.85,122,73.05,130,77.84,5,2.99,3,1.80
Northumberland,116493503,Line Mountain SD,SD,3532,Line Mountain HS,79,42,53.16,39,49.37,47,59.49,5,6.33,3,3.80
Northumberland,116495003,Milton Area SD,SD,3541,Milton HS,162,91,56.17,91,56.17,93,57.41,2,1.23,0,0.00
Northumberland,116495003,Milton Area SD,SD,9999,Milton Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Northumberland,116495103,Mount Carmel Area SD,SD,6936,Mount Carmel Area HS,103,57,55.34,54,52.43,64,62.14,7,6.80,3,2.91
Northumberland,116495103,Mount Carmel Area SD,SD,9999,Mount Carmel Area SD,3,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Northumberland,116496503,Shamokin Area SD,SD,7893,Shamokin Area HS,140,100,71.43,100,71.43,100,71.43,0,0.00,0,0.00
Northumberland,116496503,Shamokin Area SD,SD,9999,Shamokin Area SD,2,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Northumberland,116496603,Shikellamy SD,SD,3569,Shikellamy HS,185,120,64.86,116,62.70,125,67.57,5,2.70,4,2.16
Northumberland,116498003,Warrior Run SD,SD,5103,Warrior Run HS,125,73,58.40,73,58.40,74,59.20,1,0.80,0,0.00
Perry,115503004,Greenwood SD,SD,6341,Greenwood HS,59,44,74.58,43,72.88,45,76.27,1,1.69,1,1.69
Perry,115504003,Newport SD,SD,7930,Newport HS,78,55,70.51,54,69.23,55,70.51,0,0.00,1,1.28
Perry,115506003,Susquenita SD,SD,3589,Susquenita HS,121,59,48.76,59,48.76,59,48.76,0,0.00,0,0.00
Perry,115506003,Susquenita SD,SD,9999,Susquenita SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Perry,115508003,West Perry SD,SD,3596,West Perry SHS,181,126,69.61,126,69.61,127,70.17,1,0.55,0,0.00
Perry,115508003,West Perry SD,SD,9999,West Perry SD,5,0,0.00,0,0.00,1,20.00,1,20.00,0,0.00
Philadelphia,114514135,Sankofa Freedom Academy Charter School,CS,8083,Sankofa Freedom Academy Charter School,43,41,95.35,41,95.35,42,97.67,1,2.33,0,0.00
Philadelphia,126510002,Mastery CHS - Lenfest Campus,CS,7678,Mastery CHS - Lenfest Campus,76,72,94.74,72,94.74,74,97.37,2,2.63,0,0.00
Philadelphia,126510009,Philadelphia Electrical & Tech CHS,CS,7737,Philadelphia Electrical & Tech CHS,134,85,63.43,85,63.43,103,76.87,18,13.43,0,0.00
Philadelphia,126510013,KIPP Philadelphia Charter School,CS,7776,KIPP Philadelphia Charter School,67,64,95.52,64,95.52,67,100.00,3,4.48,0,0.00
Philadelphia,126510014,Maritime Academy Charter School,CS,7777,Maritime Academy CS,59,29,49.15,28,47.46,29,49.15,0,0.00,1,1.69
Philadelphia,126510018,New Media Technology CS,CS,7829,New Media Technology CS,60,48,80.00,43,71.67,54,90.00,6,10.00,5,8.33
Philadelphia,126510022,Mastery CS-Shoemaker Campus,CS,7909,Mastery CS -Shoemaker Campus,104,94,90.38,94,90.38,94,90.38,0,0.00,0,0.00
Philadelphia,126510023,Mastery CS-Thomas Campus,CS,7910,Mastery CS - Thomas Campus,74,68,91.89,68,91.89,68,91.89,0,0.00,0,0.00
Philadelphia,126512840,Community Academy of Philadelphia CS,CS,7510,Community Academy of Philadelphia CS,133,78,58.65,78,58.65,92,69.17,14,10.53,0,0.00
Philadelphia,126512860,World Communications CS,CS,7512,World Communications CS,73,70,95.89,70,95.89,71,97.26,1,1.37,0,0.00
Philadelphia,126512870,Youth Build Phila CS,CS,7513,Youth Build Phila CS,175,52,29.71,51,29.14,66,37.71,14,8.00,1,0.57
Philadelphia,126512960,Preparatory CS of Mathematics Science,CS,7540,Preparatory CS of Mathematics Science,120,93,77.50,93,77.50,93,77.50,0,0.00,0,0.00
Philadelphia,126512980,Imhotep Institute CHS,CS,7542,Imhotep Institute CHS,138,130,94.20,127,92.03,130,94.20,0,0.00,3,2.17
Philadelphia,126513000,Multi-Cultural Academy CS,CS,7546,Multi-Cultural Academy CS,37,36,97.30,36,97.30,36,97.30,0,0.00,0,0.00
Philadelphia,126513150,MAST Community Charter School,CS,7574,MAST Community Charter School,100,87,87.00,87,87.00,90,90.00,3,3.00,0,0.00
Philadelphia,126513190,Charter High School for Architecture and,CS,7578,Charter High School for Architecture and,122,115,94.26,115,94.26,116,95.08,1,0.82,0,0.00
Philadelphia,126513230,Math Civics and Sciences CS,CS,7582,Math Civics and Sciences CS,69,64,92.75,64,92.75,68,98.55,4,5.80,0,0.00
Philadelphia,126513270,Freire CS,CS,7586,Freire CS,83,76,91.57,72,86.75,77,92.77,1,1.20,4,4.82
Philadelphia,126513280,Philadelphia Academy CS,CS,7587,Philadelphia Academy CS,95,79,83.16,75,78.95,81,85.26,2,2.11,4,4.21
Philadelphia,126513420,New Foundations CS,CS,7649,New Foundations CS,101,92,91.09,91,90.10,96,95.05,4,3.96,1,0.99
Philadelphia,126513440,Esperanza Academy Charter School,CS,7665,Esperanza Academy Charter School,180,142,78.89,142,78.89,146,81.11,4,2.22,0,0.00
Philadelphia,126513450,Franklin Towne CHS,CS,7666,Franklin Towne CHS,228,198,86.84,194,85.09,205,89.91,7,3.07,4,1.75
Philadelphia,126513452,Olney Charter High School,CS,8205,Olney Charter High School,284,156,54.93,155,54.58,168,59.15,12,4.23,1,0.35
Philadelphia,126513470,Delaware Valley CHS,CS,7671,Delaware Valley CHS,146,146,100.00,146,100.00,146,100.00,0,0.00,0,0.00
Philadelphia,126513480,Mariana Bracetti Academy CS,CS,7672,Mariana Bracetti Academy CS,144,115,79.86,115,79.86,127,88.19,12,8.33,0,0.00
Philadelphia,126513490,Walter D Palmer Leadership Learning Part,CS,7674,Walter D Palmer Leadership Learning Part,50,37,74.00,37,74.00,45,90.00,8,16.00,0,0.00
Philadelphia,126513734,Mastery CS-Gratz Campus,CS,8207,Mastery CS-Gratz Campus,166,128,77.11,127,76.51,146,87.95,18,10.84,1,0.60
Philadelphia,126514368,ACT Academy Cyber CS,CS,8217,ACT Academy Cyber CS,11,9,81.82,9,81.82,9,81.82,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3728,Widener Memorial Sch,14,6,42.86,6,42.86,6,42.86,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3808,Masterman Julia R Sec Sch,102,101,99.02,101,99.02,101,99.02,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3816,Fels Samuel HS,264,1,0.38,1,0.38,1,0.38,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3818,Furness Horace HS,142,118,83.10,118,83.10,118,83.10,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3841,Dobbins AVT HS,133,79,59.40,73,54.89,82,61.65,3,2.26,6,4.51
Philadelphia,126515001,Philadelphia City SD,SD,3842,Mastbaum Jules E AVTS,179,118,65.92,110,61.45,128,71.51,10,5.59,8,4.47
Philadelphia,126515001,Philadelphia City SD,SD,3843,Girls HS,246,198,80.49,198,80.49,202,82.11,4,1.63,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3844,Roxborough HS,162,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3845,Lincoln HS,317,206,64.98,197,62.15,225,70.98,19,5.99,9,2.84
Philadelphia,126515001,Philadelphia City SD,SD,3847,Bartram John - Main,224,81,36.16,77,34.38,92,41.07,11,4.91,4,1.79
Philadelphia,126515001,Philadelphia City SD,SD,3848,Central HS,562,534,95.02,534,95.02,537,95.55,3,0.53,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3849,Edison HS/Fareira Skills,229,116,50.66,114,49.78,126,55.02,10,4.37,2,0.87
Philadelphia,126515001,Philadelphia City SD,SD,3850,Frankford HS,270,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3851,Franklin Benjamin HS,138,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3855,Northeast HS,595,392,65.88,389,65.38,417,70.08,25,4.20,3,0.50
Philadelphia,126515001,Philadelphia City SD,SD,3857,Overbrook HS,157,108,68.79,108,68.79,117,74.52,9,5.73,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3859,South Philadelphia HS,217,107,49.31,107,49.31,111,51.15,4,1.84,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,3860,West Philadelphia HS,126,96,76.19,92,73.02,104,82.54,8,6.35,4,3.17
Philadelphia,126515001,Philadelphia City SD,SD,3861,Saul W B Agricultural School,124,96,77.42,87,70.16,96,77.42,0,0.00,9,7.26
Philadelphia,126515001,Philadelphia City SD,SD,6527,Washington George HS,373,251,67.29,242,64.88,256,68.63,5,1.34,9,2.41
Philadelphia,126515001,Philadelphia City SD,SD,6548,Parkway Northwest,84,64,76.19,64,76.19,67,79.76,3,3.57,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,6675,King Martin Luther HS,234,70,29.91,69,29.49,77,32.91,7,2.99,1,0.43
Philadelphia,126515001,Philadelphia City SD,SD,6822,Franklin LC,135,119,88.15,115,85.19,121,89.63,2,1.48,4,2.96
Philadelphia,126515001,Philadelphia City SD,SD,6996,Creative and Performing Arts,163,27,16.56,27,16.56,27,16.56,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7023,Carver HS,172,164,95.35,164,95.35,165,95.93,1,0.58,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7070,Bodine William W HS,123,114,92.68,113,91.87,115,93.50,1,0.81,1,0.81
Philadelphia,126515001,Philadelphia City SD,SD,7072,Swenson Arts & Technology HS,160,98,61.25,89,55.62,108,67.50,10,6.25,9,5.62
Philadelphia,126515001,Philadelphia City SD,SD,7245,Sayre William L MS,83,50,60.24,49,59.04,53,63.86,3,3.61,1,1.20
Philadelphia,126515001,Philadelphia City SD,SD,7255,Strawberry Mansion HS,69,36,52.17,35,50.72,45,65.22,9,13.04,1,1.45
Philadelphia,126515001,Philadelphia City SD,SD,7664,Gamp,63,55,87.30,55,87.30,55,87.30,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7780,Paul Robeson HS for Human Services,62,55,88.71,55,88.71,58,93.55,3,4.84,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7782,Parkway-Center City,81,81,100.00,81,100.00,81,100.00,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7808,Parkway West,60,51,85.00,50,83.33,56,93.33,5,8.33,1,1.67
Philadelphia,126515001,Philadelphia City SD,SD,7811,Lankenau HS,52,45,86.54,45,86.54,47,90.38,2,3.85,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7813,Randolph A. Philip AVT HS,104,52,50.00,52,50.00,66,63.46,14,13.46,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7815,Motivation HS,41,39,95.12,39,95.12,39,95.12,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7850,Philadelphia Military Acad at Elverson,85,64,75.29,59,69.41,64,75.29,0,0.00,5,5.88
Philadelphia,126515001,Philadelphia City SD,SD,7851,Kensington Intern Business Finance & En,52,9,17.31,9,17.31,10,19.23,1,1.92,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7852,Kensington Creative & Performing Arts HS,89,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7855,Kensington Health Sciences,67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7903,School of the Future,113,98,86.73,97,85.84,104,92.04,6,5.31,1,0.88
Philadelphia,126515001,Philadelphia City SD,SD,7904,Academy at Palumbo,173,152,87.86,152,87.86,154,89.02,2,1.16,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7905,Constitution HS,96,89,92.71,89,92.71,91,94.79,2,2.08,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,7906,Science Leadership Academy,117,87,74.36,87,74.36,88,75.21,1,0.85,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,8039,Arts Academy at Benjamin Rush,110,96,87.27,95,86.36,105,95.45,9,8.18,1,0.91
Philadelphia,126515001,Philadelphia City SD,SD,8143,Kensington Urban Education Academy,69,44,63.77,36,52.17,54,78.26,10,14.49,8,11.59
Philadelphia,126515001,Philadelphia City SD,SD,8293,Penn Treaty Sch,49,40,81.63,38,77.55,42,85.71,2,4.08,2,4.08
Philadelphia,126515001,Philadelphia City SD,SD,8298,The SD of Philadelphia Virtual Academy,11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,8299,The Workshop School,9,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Philadelphia,126515001,Philadelphia City SD,SD,9999,Philadelphia City SD,1139,147,12.91,135,11.85,184,16.15,37,3.25,12,1.05
Philadelphia,126519434,Universal Audenried Charter School,CS,8195,Universal Audenried Charter School,87,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Philadelphia,151514721,Mastery CS-Pickett Campus,CS,7961,Mastery CS-Pickett Campus,94,81,86.17,79,84.04,83,88.30,2,2.13,2,2.13
Philadelphia,168518013,ARISE Academy Charter High School,CS,8122,ARISE Academy Charter High School,3,3,100.00,3,100.00,3,100.00,0,0.00,0,0.00
Philadelphia,171510293,Truebright Science Academy CS,CS,7983,Truebright Science Academy CS,52,50,96.15,50,96.15,50,96.15,0,0.00,0,0.00
Philadelphia,177518712,Eastern University Academy Charter Schoo,CS,8127,Eastern University Academy Charter Schoo,48,46,95.83,46,95.83,46,95.83,0,0.00,0,0.00
Philadelphia,181519176,ASPIRA Bilingual Cyber Charter School,CS,8148,ASPIRA Bilingual Cyber Charter School,14,4,28.57,4,28.57,4,28.57,0,0.00,0,0.00
Philadelphia,185515523,Boys Latin of Philadelphia CS,CS,7981,Boys Latin of Philadelphia CS,100,95,95.00,90,90.00,98,98.00,3,3.00,5,5.00
Philadelphia,192518422,Tacony Academy Charter School,CS,8126,Tacony Academy Charter School,75,3,4.00,3,4.00,3,4.00,0,0.00,0,0.00
Pike,119648303,Wallenpaupack Area SD,SD,4310,Wallenpaupack Area HS,292,200,68.49,187,64.04,203,69.52,3,1.03,13,4.45
Pike,119648303,Wallenpaupack Area SD,SD,9999,Wallenpaupack Area SD,5,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Pike,120522003,Delaware Valley SD,SD,5261,Delaware Valley HS,400,297,74.25,293,73.25,322,80.50,25,6.25,4,1.00
Potter,109530304,Austin Area SD,SD,6222,Austin Area JSHS,23,16,69.57,16,69.57,16,69.57,0,0.00,0,0.00
Potter,109531304,Coudersport Area SD,SD,3869,Coudersport Area JSHS,57,48,84.21,48,84.21,50,87.72,2,3.51,0,0.00
Potter,109532804,Galeton Area SD,SD,6223,Galeton Area Sch,24,12,50.00,11,45.83,13,54.17,1,4.17,1,4.17
Potter,109535504,Northern Potter SD,SD,3875,Northern Potter JSHS,35,18,51.43,17,48.57,20,57.14,2,5.71,1,2.86
Potter,109535504,Northern Potter SD,SD,9999,Northern Potter SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Potter,109537504,Oswayo Valley SD,SD,3877,Oswayo Valley HS,41,15,36.59,15,36.59,17,41.46,2,4.88,0,0.00
Schuylkill,129540803,Blue Mountain SD,SD,3891,Blue Mountain HS,218,161,73.85,148,67.89,168,77.06,7,3.21,13,5.96
Schuylkill,129544503,Mahanoy Area SD,SD,7012,Mahanoy Area HS,76,41,53.95,38,50.00,41,53.95,0,0.00,3,3.95
Schuylkill,129544503,Mahanoy Area SD,SD,9999,Mahanoy Area SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Schuylkill,129544703,Minersville Area SD,SD,6583,Minersville Area JSHS,79,50,63.29,46,58.23,53,67.09,3,3.80,4,5.06
Schuylkill,129545003,North Schuylkill SD,SD,3883,North Schuylkill JSHS,143,112,78.32,112,78.32,112,78.32,0,0.00,0,0.00
Schuylkill,129545003,North Schuylkill SD,SD,9999,North Schuylkill SD,1,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Schuylkill,129546003,Pine Grove Area SD,SD,3910,Pine Grove Area HS,109,60,55.05,53,48.62,62,56.88,2,1.83,7,6.42
Schuylkill,129546103,Pottsville Area SD,SD,3924,Pottsville Area HS,231,146,63.20,122,52.81,147,63.64,1,0.43,24,10.39
Schuylkill,129546103,Pottsville Area SD,SD,9999,Pottsville Area SD,10,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
Schuylkill,129547203,Shenandoah Valley SD,SD,3940,Shenandoah Valley JSHS,71,55,77.46,55,77.46,57,80.28,2,2.82,0,0.00
