county Name,AUN,LEA,School Code,School,Graduate Count,College Bound,Total College Bound %,2- or 4-Year College or University,2- Or 4-Year University %,Total Postsecondary Bound,Total Postsecondary Bound %,Non-Degree-Granting Postsecondary School,Non-Degree-Granting Postsecondary School %,Specialized Associate Degree Granting Institution,Specialized Assocate Degree Granting Institution %
,,,9999,Cheltenham SD,9,1,11.11%,1,11.11%,1,11.11%,0,0.00%,0,0.00%
,123461602,Colonial SD,3333,Plymouth-Whitemarsh SHS,376,325,86.44%,324,86.17%,330,87.77%,5,1.33%,1,0.27%
,,,9999,Colonial SD,5,1,20.00%,1,20.00%,1,20.00%,0,0.00%,0,0.00%
,123463603,Hatboro-Horsham SD,3272,Hatboro-Horsham SHS,397,337,84.89%,337,84.89%,339,85.39%,2,0.50%,0,0.00%
,,,9999,Hatboro-Horsham SD,6,3,50.00%,3,50.00%,3,50.00%,0,0.00%,0,0.00%
,123463803,Jenkintown SD,8049,Jenkintown Middle/High School,47,43,91.49%,42,89.36%,43,91.49%,0,0.00%,1,2.13%
,123464502,Lower Merion SD,3295,Lower Merion HS,361,329,91.14%,329,91.14%,335,92.80%,6,1.66%,0,0.00%
,,,3296,Harriton SHS,293,265,90.44%,265,90.44%,266,90.78%,1,0.34%,0,0.00%
,,,9999,Lower Merion SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,123464603,Lower Moreland Township SD,4960,Lower Moreland HS,174,161,92.53%,158,90.80%,161,92.53%,0,0.00%,3,1.72%
,123465303,Methacton SD,3305,Methacton HS,345,305,88.41%,305,88.41%,307,88.99%,2,0.58%,0,0.00%
,,,9999,Methacton SD,4,2,50.00%,2,50.00%,2,50.00%,0,0.00%,0,0.00%
,123465602,Norristown Area SD,6729,Norristown Area HS,320,137,42.81%,131,40.94%,137,42.81%,0,0.00%,6,1.88%
,,,6998,Roosevelt Altern Sch,60,15,25.00%,11,18.33%,15,25.00%,0,0.00%,4,6.67%
,,,9999,Norristown Area SD,9,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,123465702,North Penn SD,5345,North Penn SHS,"1,005",863,85.87%,849,84.48%,868,86.37%,5,0.50%,14,1.39%
,,,9999,North Penn SD,9,6,66.67%,6,66.67%,6,66.67%,0,0.00%,0,0.00%
,123466103,Perkiomen Valley SD,3328,Perkiomen Valley HS,431,322,74.71%,311,72.16%,324,75.17%,2,0.46%,11,2.55%
,123466303,Pottsgrove SD,3338,Pottsgrove SHS,245,69,28.16%,67,27.35%,69,28.16%,0,0.00%,2,0.82%
,,,9999,Pottsgrove SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,123466403,Pottstown SD,3348,Pottstown SHS,182,61,33.52%,61,33.52%,69,37.91%,8,4.40%,0,0.00%
,,,9999,Pottstown SD,5,0,0.00%,0,0.00%,1,20.00%,1,20.00%,0,0.00%
,123467103,Souderton Area SD,3354,Souderton Area SHS,502,408,81.27%,408,81.27%,409,81.47%,1,0.20%,0,0.00%
,,,9999,Souderton Area SD,8,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,123467203,Springfield Township SD,3376,Springfield Twp HS,165,122,73.94%,122,73.94%,123,74.55%,1,0.61%,0,0.00%
,123467303,Spring-Ford Area SD,3367,Spring-Ford SHS 9-12 Ctr,613,533,86.95%,527,85.97%,533,86.95%,0,0.00%,6,0.98%
,,,9999,Spring-Ford Area SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,123468303,Upper Dublin SD,5078,Upper Dublin HS,292,272,93.15%,271,92.81%,272,93.15%,0,0.00%,1,0.34%
,,,9999,Upper Dublin SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,123468402,Upper Merion Area SD,3395,Upper Merion HS,284,99,34.86%,95,33.45%,99,34.86%,0,0.00%,4,1.41%
,,,9999,Upper Merion Area SD,23,4,17.39%,4,17.39%,4,17.39%,0,0.00%,0,0.00%
,123468503,Upper Moreland Township SD,3401,Upper Moreland HS,211,153,72.51%,151,71.56%,156,73.93%,3,1.42%,2,0.95%
,,,9999,Upper Moreland Township SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,123468603,Upper Perkiomen SD,5081,Upper Perkiomen HS,238,156,65.55%,151,63.45%,157,65.97%,1,0.42%,5,2.10%
,,,9999,Upper Perkiomen SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,123469303,Wissahickon SD,3247,Wissahickon SHS,353,321,90.93%,321,90.93%,326,92.35%,5,1.42%,0,0.00%
,,,9999,Wissahickon SD,6,1,16.67%,1,16.67%,1,16.67%,0,0.00%,0,0.00%
,126510020,Agora Cyber CS,7858,Agora Cyber CS,602,273,45.35%,266,44.19%,328,54.49%,55,9.14%,7,1.16%
,,,9999,Agora Cyber CS,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Montour,116471803,Danville Area SD,3425,Danville Area SHS,157,118,75.16%,109,69.43%,120,76.43%,2,1.27%,9,5.73%
Northampton,120480002,Lehigh Valley Academy Regional CS,7681,Lehigh Valley Academy Regional CS,87,79,90.80%,79,90.80%,81,93.10%,2,2.30%,0,0.00%
,,,9999,Lehigh Valley Academy Regional CS,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,120480803,Bangor Area SD,3434,Bangor Area HS,215,113,52.56%,113,52.56%,113,52.56%,0,0.00%,0,0.00%
,120481002,Bethlehem Area SD,3465,Liberty HS,600,418,69.67%,410,68.33%,420,70.00%,2,0.33%,8,1.33%
,,,4957,Freedom HS,430,305,70.93%,297,69.07%,313,72.79%,8,1.86%,8,1.86%
,,,9999,Bethlehem Area SD,16,2,12.50%,2,12.50%,2,12.50%,0,0.00%,0,0.00%
,120483170,Lehigh Valley Charter High School for th,7634,Lehigh Valley Charter High School for th,146,100,68.49%,100,68.49%,103,70.55%,3,2.05%,0,0.00%
,120483302,Easton Area SD,3482,Easton Area HS,669,451,67.41%,449,67.12%,459,68.61%,8,1.20%,2,0.30%
,120484803,Nazareth Area SD,3495,Nazareth Area HS,366,302,82.51%,301,82.24%,314,85.79%,12,3.28%,1,0.27%
,120484903,Northampton Area SD,3505,Northampton Area HS,414,327,78.99%,311,75.12%,327,78.99%,0,0.00%,16,3.86%
,120485603,Pen Argyl Area SD,6439,Pen Argyl Area HS,111,77,69.37%,76,68.47%,80,72.07%,3,2.70%,1,0.90%
,120486003,Saucon Valley SD,5352,Saucon Valley SHS,184,142,77.17%,141,76.63%,143,77.72%,1,0.54%,1,0.54%
,,,9999,Saucon Valley SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,120488603,Wilson Area SD,3522,Wilson Area HS,159,111,69.81%,111,69.81%,111,69.81%,0,0.00%,0,0.00%
,,,9999,Wilson Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Northumberland,116493503,Line Mountain SD,3532,Line Mountain HS,106,60,56.60%,60,56.60%,69,65.09%,9,8.49%,0,0.00%
,,,9999,Line Mountain SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,116495003,Milton Area SD,3541,Milton HS,164,80,48.78%,79,48.17%,80,48.78%,0,0.00%,1,0.61%
,116495103,Mount Carmel Area SD,6936,Mount Carmel Area HS,127,67,52.76%,66,51.97%,68,53.54%,1,0.79%,1,0.79%
,116496503,Shamokin Area SD,7893,Shamokin Area HS,171,87,50.88%,83,48.54%,87,50.88%,0,0.00%,4,2.34%
,116496603,Shikellamy SD,3569,Shikellamy HS,181,101,55.80%,92,50.83%,104,57.46%,3,1.66%,9,4.97%
,116498003,Warrior Run SD,5103,Warrior Run HS,119,35,29.41%,34,28.57%,35,29.41%,0,0.00%,1,0.84%
Perry,115503004,Greenwood SD,6341,Greenwood HS,56,28,50.00%,28,50.00%,28,50.00%,0,0.00%,0,0.00%
,115504003,Newport SD,7930,Newport HS,61,33,54.10%,32,52.46%,33,54.10%,0,0.00%,1,1.64%
,115506003,Susquenita SD,3589,Susquenita HS,114,65,57.02%,65,57.02%,65,57.02%,0,0.00%,0,0.00%
,,,9999,Susquenita SD,2,1,50.00%,1,50.00%,1,50.00%,0,0.00%,0,0.00%
,115508003,West Perry SD,3596,West Perry SHS,153,80,52.29%,79,51.63%,81,52.94%,1,0.65%,1,0.65%
,,,9999,West Perry SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Philadelphia,100510000,First Philadelphia Preparatory CS,7744,First Philadelphia Preparatory Charter S,68,45,66.18%,41,60.29%,52,76.47%,7,10.29%,4,5.88%
,114514135,Sankofa Freedom Academy CS,8083,Sankofa Freedom Academy Charter School,36,36,100.00%,35,97.22%,36,100.00%,0,0.00%,1,2.78%
,126510002,Mastery CHS-Lenfest Campus,7678,Mastery CHS-Lenfest Campus,72,52,72.22%,52,72.22%,57,79.17%,5,6.94%,0,0.00%
,126510004,People for People CS,7685,People for People CS,15,10,66.67%,10,66.67%,10,66.67%,0,0.00%,0,0.00%
,126510009,Philadelphia Electrical & Tech CHS,7737,Philadelphia Electrical & Tech CHS,131,92,70.23%,76,58.02%,95,72.52%,3,2.29%,16,12.21%
,,,9999,Philadelphia Electrical & Tech CHS,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,126510014,Maritime Academy CS,7777,Maritime Academy CS,56,40,71.43%,39,69.64%,44,78.57%,4,7.14%,1,1.79%
,126510022,Mastery CS-Shoemaker Campus,7909,Mastery CS -Shoemaker Campus,129,102,79.07%,99,76.74%,109,84.50%,7,5.43%,3,2.33%
,126510023,Mastery CS-Thomas Campus,7910,Mastery CS - Thomas Campus,106,72,67.92%,72,67.92%,88,83.02%,16,15.09%,0,0.00%
,126511530,TECH Freire CS,8359,TECH Freire CS,95,65,68.42%,64,67.37%,69,72.63%,4,4.21%,1,1.05%
,126511563,Esperanza Cyber CS,8216,Esperanza Cyber CS,41,15,36.59%,15,36.59%,25,60.98%,10,24.39%,0,0.00%
,126512840,Community Academy of Philadelphia CS,7510,Community Academy of Philadelphia CS,128,77,60.16%,77,60.16%,92,71.88%,15,11.72%,0,0.00%
,126512870,Youth Build Phila CS,7513,Youth Build Phila CS,173,32,18.50%,31,17.92%,36,20.81%,4,2.31%,1,0.58%
,126512960,Preparatory CS of Mathematics Science Te,7540,Preparatory CS of Mathematics Science Te,135,105,77.78%,105,77.78%,113,83.70%,8,5.93%,0,0.00%
,126512980,Imhotep Institute CHS,7542,Imhotep Institute CHS,114,87,76.32%,87,76.32%,93,81.58%,6,5.26%,0,0.00%
,126513000,Multicultural Academy CS,7546,Multicultural Academy CS,43,40,93.02%,40,93.02%,40,93.02%,0,0.00%,0,0.00%
,126513150,MAST Community CS,7574,MAST Community CS,105,86,81.90%,86,81.90%,89,84.76%,3,2.86%,0,0.00%
,126513190,Charter High School for Architecture and,7578,Charter High School for Architecture and,127,104,81.89%,97,76.38%,105,82.68%,1,0.79%,7,5.51%
,126513230,Math Civics and Sciences CS,7582,Math Civics and Sciences CS,78,69,88.46%,68,87.18%,75,96.15%,6,7.69%,1,1.28%
,126513270,Freire CS,7586,Freire CS,94,82,87.23%,81,86.17%,85,90.43%,3,3.19%,1,1.06%
,,,9999,Freire CS,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,126513280,Philadelphia Academy CS,7587,Philadelphia Academy CS,104,69,66.35%,69,66.35%,73,70.19%,4,3.85%,0,0.00%
,126513290,Mastery CS-Hardy Williams,7588,Mastery CS-Hardy Williams,87,47,54.02%,47,54.02%,49,56.32%,2,2.30%,0,0.00%
,126513400,Philadelphia Performing Arts CS,7647,Philadelphia Performing Arts CS,153,149,97.39%,149,97.39%,152,99.35%,3,1.96%,0,0.00%
,126513420,New Foundations CS,7649,New Foundations CS,138,81,58.70%,81,58.70%,81,58.70%,0,0.00%,0,0.00%
,126513440,Esperanza Academy CS,7665,Esperanza Academy Charter School,177,92,51.98%,83,46.89%,97,54.80%,5,2.82%,9,5.08%
,126513450,Franklin Towne CHS,7666,Franklin Towne CHS,268,175,65.30%,175,65.30%,179,66.79%,4,1.49%,0,0.00%
,126513452,Olney Charter High School,8205,Olney Charter High School,474,176,37.13%,175,36.92%,203,42.83%,27,5.70%,1,0.21%
,126513480,Mariana Bracetti Academy CS,7672,Mariana Bracetti Academy CS,138,86,62.32%,86,62.32%,94,68.12%,8,5.80%,0,0.00%
,,,9999,Mariana Bracetti Academy CS,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,126513734,Mastery CS-Gratz Campus,8207,Mastery CS-Gratz Campus,217,147,67.74%,145,66.82%,148,68.20%,1,0.46%,2,0.92%
,126514864,KIPP DuBois CS,8358,KIPP DuBois Charter School,110,78,70.91%,78,70.91%,96,87.27%,18,16.36%,0,0.00%
,126515001,Philadelphia City SD,3728,Widener Memorial Sch,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,3808,Masterman Julia R Sec Sch,116,109,93.97%,109,93.97%,109,93.97%,0,0.00%,0,0.00%
,,,3816,Fels Samuel HS,187,107,57.22%,98,52.41%,114,60.96%,7,3.74%,9,4.81%
,,,3818,Furness Horace HS,144,80,55.56%,78,54.17%,81,56.25%,1,0.69%,2,1.39%
,,,3841,Dobbins AVT HS,125,43,34.40%,34,27.20%,48,38.40%,5,4.00%,9,7.20%
,,,3842,Mastbaum Jules E AVTS,127,36,28.35%,28,22.05%,39,30.71%,3,2.36%,8,6.30%
,,,3843,Girls HS,223,78,34.98%,78,34.98%,78,34.98%,0,0.00%,0,0.00%
,,,3844,Roxborough HS,135,69,51.11%,60,44.44%,71,52.59%,2,1.48%,9,6.67%
,,,3845,Lincoln HS,308,115,37.34%,107,34.74%,121,39.29%,6,1.95%,8,2.60%
,,,3847,Bartram John - Main,142,75,52.82%,61,42.96%,83,58.45%,8,5.63%,14,9.86%
,,,3848,Central HS,537,406,75.61%,405,75.42%,409,76.16%,3,0.56%,1,0.19%
,,,3849,Edison HS/Fareira Skills,167,31,18.56%,23,13.77%,33,19.76%,2,1.20%,8,4.79%
,,,3850,Frankford HS,183,48,26.23%,39,21.31%,52,28.42%,4,2.19%,9,4.92%
,,,3851,Franklin Benjamin HS,59,22,37.29%,21,35.59%,24,40.68%,2,3.39%,1,1.69%
,,,3855,Northeast HS,748,156,20.86%,151,20.19%,156,20.86%,0,0.00%,5,0.67%
,,,3857,Overbrook HS,93,58,62.37%,50,53.76%,61,65.59%,3,3.23%,8,8.60%
,,,3859,South Philadelphia HS,89,21,23.60%,19,21.35%,23,25.84%,2,2.25%,2,2.25%
,,,3860,West Philadelphia HS,96,54,56.25%,49,51.04%,54,56.25%,0,0.00%,5,5.21%
,,,3861,Saul W B Agricultural School,111,46,41.44%,45,40.54%,48,43.24%,2,1.80%,1,0.90%
,,,6527,Washington George HS,258,127,49.22%,119,46.12%,135,52.33%,8,3.10%,8,3.10%
,,,6548,Parkway Northwest,68,33,48.53%,29,42.65%,33,48.53%,0,0.00%,4,5.88%
,,,6675,King Martin Luther HS,95,46,48.42%,40,42.11%,51,53.68%,5,5.26%,6,6.32%
,,,6822,Franklin LC,192,98,51.04%,95,49.48%,101,52.60%,3,1.56%,3,1.56%
,,,6996,Creative and Performing Arts,168,85,50.60%,84,50.00%,85,50.60%,0,0.00%,1,0.60%
,,,7023,Carver HS,186,123,66.13%,122,65.59%,124,66.67%,1,0.54%,1,0.54%
,,,7070,Bodine William W HS,139,111,79.86%,110,79.14%,113,81.29%,2,1.44%,1,0.72%
,,,7072,Swenson Arts & Technology HS,133,65,48.87%,59,44.36%,68,51.13%,3,2.26%,6,4.51%
,,,7229,Hill Freedman World Academy,77,39,50.65%,39,50.65%,39,50.65%,0,0.00%,0,0.00%
,,,7245,Sayre William L MS,75,17,22.67%,17,22.67%,19,25.33%,2,2.67%,0,0.00%
,,,7255,Strawberry Mansion HS,42,6,14.29%,6,14.29%,6,14.29%,0,0.00%,0,0.00%
,,,7664,Gamp,64,38,59.38%,38,59.38%,39,60.94%,1,1.56%,0,0.00%
,,,7780,Paul Robeson HS for Human Services,69,56,81.16%,51,73.91%,60,86.96%,4,5.80%,5,7.25%
,,,7782,Parkway Center City Middle College,115,92,80.00%,86,74.78%,95,82.61%,3,2.61%,6,5.22%
,,,7808,Parkway West,50,33,66.00%,31,62.00%,37,74.00%,4,8.00%,2,4.00%
,,,7811,Lankenau HS,103,84,81.55%,81,78.64%,86,83.50%,2,1.94%,3,2.91%
,,,7813,Randolph A. Philip AVT HS,65,18,27.69%,18,27.69%,22,33.85%,4,6.15%,0,0.00%
,,,7815,Motivation HS,93,44,47.31%,43,46.24%,49,52.69%,5,5.38%,1,1.08%
,,,7850,Philadelphia Military Acad at Elverson,35,13,37.14%,11,31.43%,14,40.00%,1,2.86%,2,5.71%
,,,7852,Kensington Creative & Performing Arts HS,104,8,7.69%,7,6.73%,9,8.65%,1,0.96%,1,0.96%
,,,7855,Kensington Health Sciences,112,8,7.14%,7,6.25%,8,7.14%,0,0.00%,1,0.89%
,,,7903,School of the Future,95,39,41.05%,38,40.00%,42,44.21%,3,3.16%,1,1.05%
,,,7904,Academy at Palumbo,188,136,72.34%,134,71.28%,139,73.94%,3,1.60%,2,1.06%
,,,7905,Constitution HS,96,77,80.21%,76,79.17%,78,81.25%,1,1.04%,1,1.04%
,,,7906,Science Leadership Academy,119,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,8039,Arts Academy at Benjamin Rush,136,81,59.56%,77,56.62%,83,61.03%,2,1.47%,4,2.94%
,,,8293,Penn Treaty Sch,80,34,42.50%,31,38.75%,41,51.25%,7,8.75%,3,3.75%
,,,8298,The SD of Philadelphia Virtual Academy,133,42,31.58%,31,23.31%,46,34.59%,4,3.01%,11,8.27%
,,,8328,The Workshop School,50,9,18.00%,8,16.00%,9,18.00%,0,0.00%,1,2.00%
,,,8329,The U School: Innovative Lab,41,25,60.98%,24,58.54%,25,60.98%,0,0.00%,1,2.44%
,,,8330,The Science Leadership Academy at Beeber,116,98,84.48%,94,81.03%,100,86.21%,2,1.72%,4,3.45%
,,,8331,The Linc,36,1,2.78%,1,2.78%,2,5.56%,1,2.78%,0,0.00%
,,,8332,Building 21,56,32,57.14%,31,55.36%,35,62.50%,3,5.36%,1,1.79%
,,,8385,Philadelphia Learning Academy - North,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,,,8386,Philadelphia Learning Academy - South,19,4,21.05%,3,15.79%,4,21.05%,0,0.00%,1,5.26%
,,,8388,Kensington HS,103,35,33.98%,33,32.04%,40,38.83%,5,4.85%,2,1.94%
,,,9999,Philadelphia City SD,889,93,10.46%,68,7.65%,101,11.36%,8,0.90%,25,2.81%
,126519434,Universal Audenried CS,8195,Universal Audenried Charter School,105,66,62.86%,66,62.86%,70,66.67%,4,3.81%,0,0.00%
,151514721,Mastery CS-Pickett Campus,7961,Mastery CS-Pickett Campus,94,71,75.53%,71,75.53%,78,82.98%,7,7.45%,0,0.00%
,181519176,ASPIRA Bilingual Cyber CS,8148,ASPIRA Bilingual Cyber Charter School,47,26,55.32%,23,48.94%,27,57.45%,1,2.13%,3,6.38%
,185515523,Boys Latin of Philadelphia CS,7981,Boys Latin of Philadelphia CS,78,65,83.33%,64,82.05%,68,87.18%,3,3.85%,1,1.28%
,192518422,Tacony Academy CS,8126,Tacony Academy Charter School,94,68,72.34%,68,72.34%,73,77.66%,5,5.32%,0,0.00%
Pike,119648303,Wallenpaupack Area SD,4310,Wallenpaupack Area HS,249,127,51.00%,126,50.60%,133,53.41%,6,2.41%,1,0.40%
,,,9999,Wallenpaupack Area SD,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,120522003,Delaware Valley SD,5261,Delaware Valley HS,371,255,68.73%,255,68.73%,262,70.62%,7,1.89%,0,0.00%
,,,9999,Delaware Valley SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Potter,109530304,Austin Area SD,6222,Austin Area JSHS,11,6,54.55%,6,54.55%,6,54.55%,0,0.00%,0,0.00%
,109531304,Coudersport Area SD,3869,Coudersport Area JSHS,56,31,55.36%,31,55.36%,35,62.50%,4,7.14%,0,0.00%
,109532804,Galeton Area SD,6223,Galeton Area Sch,16,9,56.25%,9,56.25%,11,68.75%,2,12.50%,0,0.00%
,109535504,Northern Potter SD,3875,Northern Potter JSHS,37,16,43.24%,16,43.24%,17,45.95%,1,2.70%,0,0.00%
,109537504,Oswayo Valley SD,3877,Oswayo Valley HS,23,11,47.83%,11,47.83%,12,52.17%,1,4.35%,0,0.00%
Schuylkill,129540803,Blue Mountain SD,3891,Blue Mountain HS,192,124,64.58%,116,60.42%,133,69.27%,9,4.69%,8,4.17%
,129544503,Mahanoy Area SD,8403,Mahanoy Area JSHS,65,39,60.00%,38,58.46%,41,63.08%,2,3.08%,1,1.54%
,,,9999,Mahanoy Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,129544703,Minersville Area SD,6583,Minersville Area JSHS,72,44,61.11%,42,58.33%,45,62.50%,1,1.39%,2,2.78%
,129544907,Gillingham Charter School,8161,Gillingham Charter School,11,10,90.91%,7,63.64%,10,90.91%,0,0.00%,3,27.27%
,129545003,North Schuylkill SD,3883,North Schuylkill JSHS,136,72,52.94%,72,52.94%,74,54.41%,2,1.47%,0,0.00%
,129546003,Pine Grove Area SD,3910,Pine Grove Area HS,111,53,47.75%,51,45.95%,53,47.75%,0,0.00%,2,1.80%
,129546103,Pottsville Area SD,3924,Pottsville Area HS,250,136,54.40%,126,50.40%,138,55.20%,2,0.80%,10,4.00%
,,,9999,Pottsville Area SD,7,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,129547203,Shenandoah Valley SD,3940,Shenandoah Valley JSHS,74,38,51.35%,38,51.35%,45,60.81%,7,9.46%,0,0.00%
,129547303,Schuylkill Haven Area SD,5264,Schuylkill Haven SHS,95,40,42.11%,39,41.05%,42,44.21%,2,2.11%,1,1.05%
,,,9999,Schuylkill Haven Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,129547603,Tamaqua Area SD,5070,Tamaqua Area SHS,167,150,89.82%,143,85.63%,151,90.42%,1,0.60%,7,4.19%
,129547803,Tri-Valley SD,3957,Tri-Valley JSHS,51,30,58.82%,27,52.94%,30,58.82%,0,0.00%,3,5.88%
,129548803,Williams Valley SD,3914,Williams Valley JSHS,49,34,69.39%,31,63.27%,35,71.43%,1,2.04%,3,6.12%
,,,9999,Williams Valley SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Snyder,116555003,Midd-West SD,3962,Midd-West HS,153,77,50.33%,76,49.67%,77,50.33%,0,0.00%,1,0.65%
,,,9999,Midd-West SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,116557103,Selinsgrove Area SD,3969,Selinsgrove Area HS,193,121,62.69%,113,58.55%,125,64.77%,4,2.07%,8,4.15%
,,,9999,Selinsgrove Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Somerset,108561003,Berlin Brothersvalley SD,6207,Berlin Brothersvalley SHS,41,18,43.90%,16,39.02%,19,46.34%,1,2.44%,2,4.88%
,108561803,Conemaugh Township Area SD,3978,Conemaugh Twp Area MS/SHS,65,44,67.69%,41,63.08%,45,69.23%,1,1.54%,3,4.62%
,,,9999,Conemaugh Township Area SD,2,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,108565203,Meyersdale Area SD,3994,Meyersdale Area HS,70,43,61.43%,39,55.71%,43,61.43%,0,0.00%,4,5.71%
,,,9999,Meyersdale Area SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,108565503,North Star SD,3988,North Star HS,71,41,57.75%,39,54.93%,42,59.15%,1,1.41%,2,2.82%
,,,9999,North Star SD,4,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,108566303,Rockwood Area SD,6210,Rockwood Area JSHS,38,25,65.79%,24,63.16%,25,65.79%,0,0.00%,1,2.63%
,108567004,Salisbury-Elk Lick SD,4002,Salisbury-Elk Lick JSHS,20,10,50.00%,10,50.00%,10,50.00%,0,0.00%,0,0.00%
,108567204,Shade-Central City SD,4006,Shade JSHS,22,13,59.09%,11,50.00%,14,63.64%,1,4.55%,2,9.09%
,108567404,Shanksville-Stonycreek SD,6800,Shanksville-Stonycreek HS,28,13,46.43%,12,42.86%,14,50.00%,1,3.57%,1,3.57%
,108567703,Somerset Area SD,8274,Somerset Area Jr-Sr HS,157,72,45.86%,67,42.68%,77,49.04%,5,3.18%,5,3.18%
,108568404,Turkeyfoot Valley Area SD,6216,Turkeyfoot Valley Area JSHS,24,8,33.33%,7,29.17%,9,37.50%,1,4.17%,1,4.17%
,108569103,Windber Area SD,4026,Windber Area HS,88,52,59.09%,48,54.55%,57,64.77%,5,5.68%,4,4.55%
,,,9999,Windber Area SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Sullivan,117576303,Sullivan County SD,4030,Sullivan Co JSHS,35,21,60.00%,21,60.00%,21,60.00%,0,0.00%,0,0.00%
Susquehanna,119581003,Blue Ridge SD,4034,Blue Ridge HS,67,44,65.67%,40,59.70%,44,65.67%,0,0.00%,4,5.97%
,119582503,Elk Lake SD,6418,Elk Lake JSHS,75,37,49.33%,36,48.00%,38,50.67%,1,1.33%,1,1.33%
,119583003,Forest City Regional SD,6419,Forest City Regional HS,44,22,50.00%,22,50.00%,24,54.55%,2,4.55%,0,0.00%
,,,9999,Forest City Regional SD,1,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,119584503,Montrose Area SD,4044,Montrose Area JSHS,83,50,60.24%,47,56.63%,52,62.65%,2,2.41%,3,3.61%
,119584603,Mountain View SD,4049,Mountain View JSHS,77,49,63.64%,49,63.64%,51,66.23%,2,2.60%,0,0.00%
,119586503,Susquehanna Community SD,4054,Susquehanna Community JSHS,57,31,54.39%,30,52.63%,33,57.89%,2,3.51%,1,1.75%
,,,9999,Susquehanna Community SD,9,3,33.33%,3,33.33%,3,33.33%,0,0.00%,0,0.00%
Tioga,117596003,Northern Tioga SD,4058,Cowanesque Valley JSHS,62,27,43.55%,27,43.55%,32,51.61%,5,8.06%,0,0.00%
,,,6373,Williamson SHS,70,36,51.43%,35,50.00%,39,55.71%,3,4.29%,1,1.43%
,117597003,Southern Tioga SD,4064,North Penn-Liberty JSHS,47,19,40.43%,16,34.04%,20,42.55%,1,2.13%,3,6.38%
,,,4068,North Penn-Mansfield JSHS,102,49,48.04%,49,48.04%,54,52.94%,5,4.90%,0,0.00%
,117598503,Wellsboro Area SD,4080,Wellsboro Area HS,111,65,58.56%,63,56.76%,66,59.46%,1,0.90%,2,1.80%
Union,116604003,Lewisburg Area SD,4085,Lewisburg HS,125,101,80.80%,100,80.00%,101,80.80%,0,0.00%,1,0.80%
,,,9999,Lewisburg Area SD,3,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
,116605003,Mifflinburg Area SD,4091,Mifflinburg Area SHS,172,83,48.26%,79,45.93%,83,48.26%,0,0.00%,4,2.33%
Venango,106611303,Cranberry Area SD,4098,Cranberry Area JSHS,87,46,52.87%,42,48.28%,49,56.32%,3,3.45%,4,4.60%
,106612203,Franklin Area SD,4106,Franklin Area JSHS,140,56,40.00%,55,39.29%,67,47.86%,11,7.86%,1,0.71%
,,,9999,Franklin Area SD,5,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
