DistrictName,SchoolName,Schl,AcademicYearId,AUN,DataElement,DisplayValue
Philadelphia City SD,McCall Gen George A Sch,3648,19,126515001,Federal - Personnel,1350.84
Philadelphia City SD,McCloskey John F Sch,3719,19,126515001,Federal - Personnel,1477.64
Philadelphia City SD,McClure Alexander K Sch,6534,19,126515001,Federal - Personnel,1892.1
Philadelphia City SD,McDaniel Delaplaine Sch,3629,19,126515001,Federal - Personnel,3137.84
Philadelphia City SD,McKinley William Sch,5293,19,126515001,Federal - Personnel,2161.28
Philadelphia City SD,McMichael Morton Sch,3611,19,126515001,Federal - Personnel,2902.6
Philadelphia City SD,Meade Gen George C Sch,3630,19,126515001,Federal - Personnel,2798.35
Philadelphia City SD,Meehan Austin MS,6768,19,126515001,Federal - Personnel,992.26
Philadelphia City SD,Meredith William M Sch,3649,19,126515001,Federal - Personnel,1022.81
Philadelphia City SD,Middle Years Alternative,7022,19,126515001,Federal - Personnel,1351.54
Philadelphia City SD,Mifflin Thomas Sch,3720,19,126515001,Federal - Personnel,1976.63
Philadelphia City SD,Mitchell El Sch,3798,19,126515001,Federal - Personnel,2012.2
Philadelphia City SD,Moffet John Sch,3697,19,126515001,Federal - Personnel,2260.19
Philadelphia City SD,Moore J Hampton Sch,3770,19,126515001,Federal - Personnel,1462.52
Philadelphia City SD,Morris Robert Sch,4868,19,126515001,Federal - Personnel,1887.92
Philadelphia City SD,Morrison Andrew J Sch,3749,19,126515001,Federal - Personnel,1893.4
Philadelphia City SD,Morton Thomas G Sch,6535,19,126515001,Federal - Personnel,2330.34
Philadelphia City SD,Motivation HS,7815,19,126515001,Federal - Personnel,1203.39
Philadelphia City SD,Munoz-Marin Luis,7522,19,126515001,Federal - Personnel,1938.69
Philadelphia City SD,Nebinger George W Sch,3650,19,126515001,Federal - Personnel,1252.41
Philadelphia City SD,Northeast HS,3855,19,126515001,Federal - Personnel,1017.08
Philadelphia City SD,Olney El Sch,3750,19,126515001,Federal - Personnel,1623.47
Philadelphia City SD,Overbrook Edu Ctr,6960,19,126515001,Federal - Personnel,1984.55
Philadelphia City SD,Overbrook Elementary School,7472,19,126515001,Federal - Personnel,2135.49
Philadelphia City SD,Overbrook HS,3857,19,126515001,Federal - Personnel,1816.19
Philadelphia City SD,Parkway Northwest,6548,19,126515001,Federal - Personnel,812.76
Philadelphia City SD,Parkway West,7808,19,126515001,Federal - Personnel,981.9
Philadelphia City SD,Parkway Center City Middle College,7782,19,126515001,Federal - Personnel,1000.76
Philadelphia City SD,Patterson John M Sch,3613,19,126515001,Federal - Personnel,2545.81
Philadelphia City SD,Paul Robeson HS for Human Services,7780,19,126515001,Federal - Personnel,1479.32
Philadelphia City SD,Peirce Thomas M Sch,3675,19,126515001,Federal - Personnel,2855.41
Philadelphia City SD,Penn Alexander Sch,7706,19,126515001,Federal - Personnel,1572.36
Philadelphia City SD,Pennell Joseph Sch,3722,19,126515001,Federal - Personnel,2998.8
Philadelphia City SD,Samuel Pennypacker Sch,6539,19,126515001,Federal - Personnel,1985.79
Philadelphia City SD,Penrose Sch,3616,19,126515001,Federal - Personnel,1655.52
Philadelphia City SD,Philadelphia Military Acad at Elverson,7850,19,126515001,Federal - Personnel,1158.75
Philadelphia City SD,Pollock Robert B Sch,3801,19,126515001,Federal - Personnel,1395.23
Philadelphia City SD,Potter-Thomas Sch,5121,19,126515001,Federal - Personnel,2295.49
Philadelphia City SD,Powel Samuel Sch,3783,19,126515001,Federal - Personnel,2080.65
Philadelphia City SD,Prince Hall,6765,19,126515001,Federal - Personnel,1997.77
Philadelphia City SD,Randolph A. Philip AVT HS,7813,19,126515001,Federal - Personnel,1544.16
Philadelphia City SD,Rhawnhurst Sch,3771,19,126515001,Federal - Personnel,1493.47
Philadelphia City SD,Rhoads James Sch,3614,19,126515001,Federal - Personnel,2079.93
Philadelphia City SD,Richmond Sch,3701,19,126515001,Federal - Personnel,2440.49
Philadelphia City SD,Rowen William Sch,3724,19,126515001,Federal - Personnel,1659.02
Philadelphia City SD,Roxborough HS,3844,19,126515001,Federal - Personnel,1382.34
Philadelphia City SD,Saul W B Agricultural School,3861,19,126515001,Federal - Personnel,826.89
Philadelphia City SD,Sayre William L MS,7245,19,126515001,Federal - Personnel,2660.32
Philadelphia City SD,School of the Future,7903,19,126515001,Federal - Personnel,998.77
Philadelphia City SD,Science Leadership Academy,7906,19,126515001,Federal - Personnel,769.54
Philadelphia City SD,Sharswood George Sch,3653,19,126515001,Federal - Personnel,2022.94
Philadelphia City SD,Shawmont Sch,3725,19,126515001,Federal - Personnel,1132.47
Philadelphia City SD,Sheppard Isaac Sch,3702,19,126515001,Federal - Personnel,4190.46
Philadelphia City SD,Sheridan Sch,3800,19,126515001,Federal - Personnel,2747.73
Philadelphia City SD,Solis-Cohen Solomon Sch,3773,19,126515001,Federal - Personnel,1692.43
Philadelphia City SD,South Philadelphia HS,3859,19,126515001,Federal - Personnel,2118.95
Philadelphia City SD,Southwark Sch,3654,19,126515001,Federal - Personnel,1094.5
Philadelphia City SD,Spring Garden Sch,3655,19,126515001,Federal - Personnel,2054.78
Philadelphia City SD,Spruance Gilbert Sch,7234,19,126515001,Federal - Personnel,1228.45
Philadelphia City SD,Stanton Edwin M Sch,3635,19,126515001,Federal - Personnel,2183.18
Philadelphia City SD,Stearne Allen M Sch,4963,19,126515001,Federal - Personnel,2426.66
Philadelphia City SD,Steel Edward Sch,3727,19,126515001,Federal - Personnel,2016.42
Philadelphia City SD,Strawberry Mansion HS,7255,19,126515001,Federal - Personnel,2111.75
Philadelphia City SD,Sullivan James J Sch,3753,19,126515001,Federal - Personnel,1860.31
Philadelphia City SD,Swenson Arts & Technology HS,7072,19,126515001,Federal - Personnel,1336.09
Philadelphia City SD,Taggart John H Sch,3657,19,126515001,Federal - Personnel,1638.34
Philadelphia City SD,Taylor Bayard Sch,3755,19,126515001,Federal - Personnel,2334.57
Philadelphia City SD,Wagner Gen Louis MS,3835,19,126515001,Federal - Personnel,1667.93
Philadelphia City SD,Waring Laura W Sch,7225,19,126515001,Federal - Personnel,2224.67
Philadelphia City SD,Washington George HS,6527,19,126515001,Federal - Personnel,1378.95
Philadelphia City SD,Washington Grover Jr Sch,7663,19,126515001,Federal - Personnel,1296.99
Philadelphia City SD,Washington Martha Sch,3615,19,126515001,Federal - Personnel,2166.08
Philadelphia City SD,Webster Sch,5124,19,126515001,Federal - Personnel,2762.11
Philadelphia City SD,Welsh John Sch,3703,19,126515001,Federal - Personnel,1918.07
Philadelphia City SD,West Philadelphia HS,3860,19,126515001,Federal - Personnel,1616.6
Philadelphia City SD,Widener Memorial Sch,3728,19,126515001,Federal - Personnel,2102.83
Philadelphia City SD,Willard Frances E Sch,6544,19,126515001,Federal - Personnel,2491.88
Philadelphia City SD,Wilson Woodrow MS,7253,19,126515001,Federal - Personnel,1057.71
Philadelphia City SD,Wright Richard R Sch,5188,19,126515001,Federal - Personnel,2134.91
Philadelphia City SD,Ziegler William H Sch,7233,19,126515001,Federal - Personnel,1815.61
Aliquippa SD,Aliquippa El Sch,8085,19,127040503,Federal - Personnel,931.76
Aliquippa SD,Aliquippa JSHS,8086,19,127040503,Federal - Personnel,1727.96
Ambridge Area SD,Ambridge Area HS,6555,19,127040703,Federal - Personnel,619.53
Ambridge Area SD,Ambridge Area MS,633,19,127040703,Federal - Personnel,40.83
Ambridge Area SD,Economy El Sch,629,19,127040703,Federal - Personnel,285.55
Ambridge Area SD,Highland El Sch,661,19,127040703,Federal - Personnel,723.43
Ambridge Area SD,State Street El Sch,632,19,127040703,Federal - Personnel,785.59
Beaver Area SD,Beaver Area MS,7386,19,127041203,Federal - Personnel,143.1
Beaver Area SD,Beaver Area SHS,640,19,127041203,Federal - Personnel,243.52
Beaver Area SD,College Square El Sch,8065,19,127041203,Federal - Personnel,170.54
Beaver Area SD,Dutch Ridge El Sch,7823,19,127041203,Federal - Personnel,188.45
Big Beaver Falls Area SD,Beaver Falls Area SHS,649,19,127041503,Federal - Personnel,670.31
Big Beaver Falls Area SD,Beaver Falls MS,648,19,127041503,Federal - Personnel,554.07
Big Beaver Falls Area SD,Big Beaver El Sch,650,19,127041503,Federal - Personnel,622.84
Big Beaver Falls Area SD,Central El Sch,642,19,127041503,Federal - Personnel,523.26
Blackhawk SD,Blackhawk HS,6707,19,127041603,Federal - Personnel,182.01
Blackhawk SD,Blackhawk Intermediate Sch,7127,19,127041603,Federal - Personnel,208.47
Blackhawk SD,Highland MS,6558,19,127041603,Federal - Personnel,117.61
Blackhawk SD,Northwestern Primary Sch,6559,19,127041603,Federal - Personnel,149.45
Blackhawk SD,Patterson Primary Sch,6560,19,127041603,Federal - Personnel,152.98
Central Valley SD,Central Valley MS,8043,19,127042003,Federal - Personnel,205.34
Central Valley SD,Central Valley HS,8044,19,127042003,Federal - Personnel,207.52
Central Valley SD,Center Grange Primary School,8045,19,127042003,Federal - Personnel,201.62
Central Valley SD,Todd Lane El Sch,8046,19,127042003,Federal - Personnel,202.24
Freedom Area SD,Freedom Area SHS,6563,19,127042853,Federal - Personnel,58.48
Hopewell Area SD,Hopewell El Sch,672,19,127044103,Federal - Personnel,489.31
Hopewell Area SD,Hopewell JHS,674,19,127044103,Federal - Personnel,99.42
Hopewell Area SD,Hopewell SHS,675,19,127044103,Federal - Personnel,87.68
Hopewell Area SD,Independence El Sch,671,19,127044103,Federal - Personnel,491.37
Hopewell Area SD,Margaret Ross El Sch,7280,19,127044103,Federal - Personnel,829.86
Midland Borough SD,Midland El/MS,6566,19,127045303,Federal - Personnel,975
New Brighton Area SD,New Brighton Area El Sch,6720,19,127045653,Federal - Personnel,910.79
New Brighton Area SD,New Brighton Area HS,695,19,127045653,Federal - Personnel,0
New Brighton Area SD,New Brighton Area MS,694,19,127045653,Federal - Personnel,0
Riverside Beaver County SD,Riverside HS,700,19,127045853,Federal - Personnel,146.21
Rochester Area SD,Rochester Area El Sch,7333,19,127046903,Federal - Personnel,1361.35
Rochester Area SD,Rochester High School,8000,19,127046903,Federal - Personnel,37.47
South Side Area SD,South Side El Sch,6568,19,127047404,Federal - Personnel,143.61
South Side Area SD,South Side HS,714,19,127047404,Federal - Personnel,143.51
South Side Area SD,South Side MS,6937,19,127047404,Federal - Personnel,151.1
Western Beaver County SD,Fairview El Sch,715,19,127049303,Federal - Personnel,371.72
Western Beaver County SD,Western Beaver Co JSHS,719,19,127049303,Federal - Personnel,0
Apollo-Ridge SD,Apollo-Ridge Elem Sch,7787,19,128030603,Federal - Personnel,621.3
Apollo-Ridge SD,Apollo-Ridge HS,2320,19,128030603,Federal - Personnel,613.42
Apollo-Ridge SD,Apollo-Ridge MS,6570,19,128030603,Federal - Personnel,619.08
Armstrong SD,Dayton El Sch,569,19,128030852,Federal - Personnel,1128.25
Armstrong SD,Elderton El Sch,6574,19,128030852,Federal - Personnel,1033.09
Armstrong SD,Lenape El Sch,5002,19,128030852,Federal - Personnel,1099.46
Armstrong SD,Shannock Valley El Sch,6577,19,128030852,Federal - Personnel,1114.54
Armstrong SD,West Hills Intermediate Sch,7896,19,128030852,Federal - Personnel,1053.16
Armstrong SD,West Hills Primary Sch,7895,19,128030852,Federal - Personnel,892.3
Armstrong SD,West Shamokin JSHS,7640,19,128030852,Federal - Personnel,928.04
Freeport Area SD,Buffalo El Sch,591,19,128033053,Federal - Personnel,94.58
Freeport Area SD,Freeport Area SHS,594,19,128033053,Federal - Personnel,32.15
Freeport Area SD,South Buffalo El Sch,592,19,128033053,Federal - Personnel,877.41
Leechburg Area SD,David Leech El Sch,6579,19,128034503,Federal - Personnel,825.39
Leechburg Area SD,Leechburg Area HS,7923,19,128034503,Federal - Personnel,0
Blairsville-Saltsburg SD,Blairsville El Sch,7418,19,128321103,Federal - Personnel,0
Blairsville-Saltsburg SD,Blairsville MS,2317,19,128321103,Federal - Personnel,0
Blairsville-Saltsburg SD,Blairsville SHS,4706,19,128321103,Federal - Personnel,0
Blairsville-Saltsburg SD,Saltsburg El Sch,2352,19,128321103,Federal - Personnel,0
Blairsville-Saltsburg SD,Saltsburg MS/HS,2353,19,128321103,Federal - Personnel,0
Homer-Center SD,Homer-Center El Sch,6797,19,128323303,Federal - Personnel,578.2
Homer-Center SD,Homer-Center JSHS,2331,19,128323303,Federal - Personnel,0
Indiana Area SD,Ben Franklin El Sch,2314,19,128323703,Federal - Personnel,640.92
Indiana Area SD,East Pike El Sch,4964,19,128323703,Federal - Personnel,423.83
Indiana Area SD,Eisenhower El Sch,2321,19,128323703,Federal - Personnel,374.82
Indiana Area SD,Horace Mann El Sch,2322,19,128323703,Federal - Personnel,374.82
Indiana Area SD,Indiana Area JHS,2324,19,128323703,Federal - Personnel,216.22
Indiana Area SD,Indiana Area SHS,2325,19,128323703,Federal - Personnel,9.35
Marion Center Area SD,Marion Center Area JR/SR HS,2339,19,128325203,Federal - Personnel,315.55
Marion Center Area SD,Rayne El Sch,8066,19,128325203,Federal - Personnel,1221.4
Penns Manor Area SD,Penns Manor Area El Sch,7028,19,128326303,Federal - Personnel,1059.65
Penns Manor Area SD,Penns Manor Area JSHS,2345,19,128326303,Federal - Personnel,199.7
Purchase Line SD,Purchase Line JSHS,2350,19,128327303,Federal - Personnel,579.39
Purchase Line SD,Purchase Line El Sch,6893,19,128327303,Federal - Personnel,1087.03
United SD,United El Sch,6680,19,128328003,Federal - Personnel,1115.72
United SD,United JSHS,2358,19,128328003,Federal - Personnel,53.88
Blue Mountain SD,Blue Mountain El East Sch,4659,19,129540803,Federal - Personnel,294.29
Blue Mountain SD,Blue Mountain El Cressona Sch,7419,19,129540803,Federal - Personnel,18.78
Blue Mountain SD,Blue Mountain HS,3891,19,129540803,Federal - Personnel,18.58
Blue Mountain SD,Blue Mountain MS,5263,19,129540803,Federal - Personnel,18.82
Blue Mountain SD,Blue Mountain El West Sch,3887,19,129540803,Federal - Personnel,814.52
Mahanoy Area SD,Mahanoy Area El Sch,7223,19,129544503,Federal - Personnel,879.11
Minersville Area SD,Early Childhood Edu Ctr,4836,19,129544703,Federal - Personnel,727.34
Minersville Area SD,Minersville Area El Ctr,6699,19,129544703,Federal - Personnel,484.62
Minersville Area SD,Minersville Area JSHS,6583,19,129544703,Federal - Personnel,0
North Schuylkill SD,North Schuylkill Elem Sch,7950,19,129545003,Federal - Personnel,81.49
North Schuylkill SD,North Schuylkill JSHS,3883,19,129545003,Federal - Personnel,824.02
Pine Grove Area SD,Pine Grove Area HS,3910,19,129546003,Federal - Personnel,229.55
Pine Grove Area SD,Pine Grove Area MS,5262,19,129546003,Federal - Personnel,219.36
Pine Grove Area SD,Pine Grove El Sch,3909,19,129546003,Federal - Personnel,215.03
Pottsville Area SD,Clarke El Ctr,3915,19,129546103,Federal - Personnel,402.52
Pottsville Area SD,Lengel MS,5265,19,129546103,Federal - Personnel,402.55
Pottsville Area SD,Pottsville Area HS,3924,19,129546103,Federal - Personnel,402.59
Saint Clair Area SD,Saint Clair Area El/MS,3930,19,129546803,Federal - Personnel,0
Shenandoah Valley SD,Shenandoah Valley El Sch,3938,19,129547203,Federal - Personnel,1297.38
Shenandoah Valley SD,Shenandoah Valley JSHS,3940,19,129547203,Federal - Personnel,0
Schuylkill Haven Area SD,Schuylkill Haven El Ctr,7331,19,129547303,Federal - Personnel,871.24
Schuylkill Haven Area SD,Schuylkill Haven MS,3935,19,129547303,Federal - Personnel,443.64
Schuylkill Haven Area SD,Schuylkill Haven SHS,5264,19,129547303,Federal - Personnel,273.41
Tamaqua Area SD,Tamaqua Area MS,7662,19,129547603,Federal - Personnel,338.04
Tamaqua Area SD,Tamaqua Area SHS,5070,19,129547603,Federal - Personnel,349.59
Tamaqua Area SD,Tamaqua El Sch,7031,19,129547603,Federal - Personnel,289.76
Tamaqua Area SD,West Penn Twp El Sch,3948,19,129547603,Federal - Personnel,280.31
Tri-Valley SD,Hegins-Hubley El Sch,3955,19,129547803,Federal - Personnel,389.24
Tri-Valley SD,Mahantongo El Sch,3954,19,129547803,Federal - Personnel,65.96
Tri-Valley SD,Tri-Valley JSHS,3957,19,129547803,Federal - Personnel,0
Williams Valley SD,Williams Valley El Sch,7357,19,129548803,Federal - Personnel,543.12
Williams Valley SD,Williams Valley JSHS,3914,19,129548803,Federal - Personnel,0
First Philadelphia Preparatory Charter School,First Philadelphia Preparatory Charter School,7744,19,100510000,Federal - Personnel,0.34
Sugar Valley Rural CS,Sugar Valley Rural CS,7635,19,101833400,Federal - Personnel,738.82
City CHS,City CHS,7727,19,102020001,Federal - Personnel,637.64
The New Academy CS,The New Academy CS,7846,19,102020003,Federal - Personnel,0
Manchester Academic CS,Manchester Academic CS,7549,19,102023030,Federal - Personnel,672.74
Urban Pathways 6-12 CS,Urban Pathways 6-12 CS,7562,19,102023080,Federal - Personnel,821.89
Propel CS-Homestead,Propel CS-Homestead,7772,19,103020002,Federal - Personnel,720.8
Propel CS-McKeesport,Propel CS-McKeesport,7831,19,103020003,Federal - Personnel,743.19
Propel CS-Montour,Propel CS-Montour,7832,19,103020004,Federal - Personnel,599.87
Propel CS-East,Propel CS-East,7848,19,103020005,Federal - Personnel,493.02
Urban Academy of Greater Pittsburgh CS,Urban Academy of Greater Pittsburgh CS,7563,19,103023090,Federal - Personnel,592.93
Spectrum CS,Spectrum CS,7648,19,103023410,Federal - Personnel,1144.9
Keystone Education Center CS,Keystone Education Center CS,7506,19,104432830,Federal - Personnel,2661.62
Antonia Pantoja Community Charter School,Antonia Pantoja Community Charter School,8031,19,104510394,Federal - Personnel,687.57
Perseus House CS of Excellence,Perseus House CS of Excellence,7770,19,105250001,Federal - Personnel,0
Montessori Regional CS,Montessori Regional CS,7800,19,105250004,Federal - Personnel,362.68
Robert Benjamin Wiley Community CS,Robert Benjamin Wiley Community CS,7532,19,105252920,Federal - Personnel,906.84
Tidioute Community CS,Tidioute Community CS,7833,19,105620001,Federal - Personnel,583.56
Dr Robert Ketterer CS Inc,Dr Robert Ketterer CS Inc,7550,19,107653040,Federal - Personnel,14.05
Central PA Digital Lrng Foundation CS,Central PA Digital Lrng Foundation CS,7720,19,108070001,Federal - Personnel,407.01
Southwest Leadership Academy CS,Southwest Leadership Academy CS,7960,19,108515107,Federal - Personnel,955.67
Young Scholars of Central PA CS,Young Scholars of Central PA CS,7841,19,110140001,Federal - Personnel,0
Centre Learning Community CS,Centre Learning Community CS,7552,19,110143060,Federal - Personnel,228.47
Nittany Valley CS,Nittany Valley CS,7566,19,110143120,Federal - Personnel,0
